Source, Target, Type, Id, Weight
6, 1, Directed, 1, 1
16, 1, Directed, 2, 3
17, 1, Directed, 3, 3
18, 1, Directed, 4, 3
23, 1, Directed, 5, 3
5, 2, Directed, 6, 1
6, 2, Directed, 7, 1
10, 2, Directed, 8, 1
12, 2, Directed, 9, 1
13, 2, Directed, 10, 1
15, 2, Directed, 11, 3
16, 2, Directed, 12, 3
17, 2, Directed, 13, 3
19, 2, Directed, 14, 3
23, 2, Directed, 15, 3
24, 2, Directed, 16, 3
25, 2, Directed, 17, 3
1, 3, Directed, 18, 1
6, 3, Directed, 19, 1
7, 3, Directed, 20, 1
10, 3, Directed, 21, 1
12, 3, Directed, 22, 1
14, 3, Directed, 23, 1
16, 3, Directed, 24, 3
24, 3, Directed, 25, 3
25, 3, Directed, 26, 3
26, 3, Directed, 27, 3
1, 4, Directed, 28, 1
2, 4, Directed, 29, 1
8, 4, Directed, 30, 1
12, 4, Directed, 31, 1
14, 4, Directed, 32, 1
21, 4, Directed, 33, 3
24, 4, Directed, 34, 3
1, 5, Directed, 35, 1
2, 5, Directed, 36, 1
9, 5, Directed, 37, 1
11, 5, Directed, 38, 1
15, 5, Directed, 39, 3
17, 5, Directed, 40, 3
18, 5, Directed, 41, 3
21, 5, Directed, 42, 3
22, 5, Directed, 43, 3
23, 5, Directed, 44, 3
24, 5, Directed, 45, 3
25, 5, Directed, 46, 3
1, 6, Directed, 47, 1
2, 6, Directed, 48, 1
9, 6, Directed, 49, 1
10, 6, Directed, 50, 1
14, 6, Directed, 51, 1
15, 6, Directed, 52, 3
18, 6, Directed, 53, 3
20, 6, Directed, 54, 3
23, 6, Directed, 55, 3
24, 6, Directed, 56, 3
25, 6, Directed, 57, 3
26, 6, Directed, 58, 3
1, 7, Directed, 59, 1
2, 7, Directed, 60, 1
8, 7, Directed, 61, 1
13, 7, Directed, 62, 1
15, 7, Directed, 63, 3
17, 7, Directed, 64, 3
19, 7, Directed, 65, 3
23, 7, Directed, 66, 3
24, 7, Directed, 67, 3
25, 7, Directed, 68, 3
2, 8, Directed, 69, 1
4, 8, Directed, 70, 1
7, 8, Directed, 71, 1
9, 8, Directed, 72, 1
17, 8, Directed, 73, 3
18, 8, Directed, 74, 3
24, 8, Directed, 75, 3
25, 8, Directed, 76, 3
26, 8, Directed, 77, 3
1, 9, Directed, 78, 1
4, 9, Directed, 79, 1
12, 9, Directed, 80, 1
13, 9, Directed, 81, 1
14, 9, Directed, 82, 1
16, 9, Directed, 83, 3
18, 9, Directed, 84, 3
19, 9, Directed, 85, 3
21, 9, Directed, 86, 3
22, 9, Directed, 87, 3
24, 9, Directed, 88, 3
25, 9, Directed, 89, 3
4, 10, Directed, 90, 1
6, 10, Directed, 91, 1
7, 10, Directed, 92, 1
8, 10, Directed, 93, 1
11, 10, Directed, 94, 1
12, 10, Directed, 95, 1
13, 10, Directed, 96, 1
17, 10, Directed, 97, 3
21, 10, Directed, 98, 3
24, 10, Directed, 99, 3
25, 10, Directed, 100, 3
3, 11, Directed, 101, 1
7, 11, Directed, 102, 1
10, 11, Directed, 103, 1
19, 11, Directed, 104, 3
22, 11, Directed, 105, 3
23, 11, Directed, 106, 3
2, 12, Directed, 107, 1
7, 12, Directed, 108, 1
11, 12, Directed, 109, 1
20, 12, Directed, 110, 3
21, 12, Directed, 111, 3
22, 12, Directed, 112, 3
24, 12, Directed, 113, 3
6, 13, Directed, 114, 1
10, 13, Directed, 115, 1
11, 13, Directed, 116, 1
14, 13, Directed, 117, 1
21, 13, Directed, 118, 3
26, 13, Directed, 119, 3
1, 14, Directed, 120, 1
6, 14, Directed, 121, 1
7, 14, Directed, 122, 1
9, 14, Directed, 123, 1
11, 14, Directed, 124, 1
12, 14, Directed, 125, 1
13, 14, Directed, 126, 1
15, 14, Directed, 127, 3
21, 14, Directed, 128, 3
25, 14, Directed, 129, 3
26, 14, Directed, 130, 3
1, 15, Directed, 131, 2
4, 15, Directed, 132, 2
5, 15, Directed, 133, 2
9, 15, Directed, 134, 2
17, 15, Directed, 135, 4
18, 15, Directed, 136, 4
20, 15, Directed, 137, 4
21, 15, Directed, 138, 4
22, 15, Directed, 139, 4
25, 15, Directed, 140, 4
26, 15, Directed, 141, 4
1, 16, Directed, 142, 2
2, 16, Directed, 143, 2
6, 16, Directed, 144, 2
8, 16, Directed, 145, 2
9, 16, Directed, 146, 2
10, 16, Directed, 147, 2
15, 16, Directed, 148, 4
25, 16, Directed, 149, 4
