Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
4, 1, Directed, 2, 1
6, 1, Directed, 3, 1
10, 1, Directed, 4, 1
12, 1, Directed, 5, 1
14, 1, Directed, 6, 1
16, 1, Directed, 7, 3
18, 1, Directed, 8, 3
19, 1, Directed, 9, 3
20, 1, Directed, 10, 3
23, 1, Directed, 11, 3
1, 2, Directed, 12, 1
8, 2, Directed, 13, 1
11, 2, Directed, 14, 1
12, 2, Directed, 15, 1
13, 2, Directed, 16, 1
14, 2, Directed, 17, 1
19, 2, Directed, 18, 3
21, 2, Directed, 19, 3
22, 2, Directed, 20, 3
1, 3, Directed, 21, 1
5, 3, Directed, 22, 1
11, 3, Directed, 23, 1
12, 3, Directed, 24, 1
13, 3, Directed, 25, 1
15, 3, Directed, 26, 3
16, 3, Directed, 27, 3
18, 3, Directed, 28, 3
24, 3, Directed, 29, 3
25, 3, Directed, 30, 3
26, 3, Directed, 31, 3
2, 4, Directed, 32, 1
3, 4, Directed, 33, 1
5, 4, Directed, 34, 1
6, 4, Directed, 35, 1
11, 4, Directed, 36, 1
12, 4, Directed, 37, 1
14, 4, Directed, 38, 1
18, 4, Directed, 39, 3
20, 4, Directed, 40, 3
23, 4, Directed, 41, 3
25, 4, Directed, 42, 3
1, 5, Directed, 43, 1
2, 5, Directed, 44, 1
4, 5, Directed, 45, 1
10, 5, Directed, 46, 1
11, 5, Directed, 47, 1
14, 5, Directed, 48, 1
23, 5, Directed, 49, 3
25, 5, Directed, 50, 3
4, 6, Directed, 51, 1
8, 6, Directed, 52, 1
10, 6, Directed, 53, 1
14, 6, Directed, 54, 1
18, 6, Directed, 55, 3
20, 6, Directed, 56, 3
21, 6, Directed, 57, 3
24, 6, Directed, 58, 3
3, 7, Directed, 59, 1
6, 7, Directed, 60, 1
9, 7, Directed, 61, 1
10, 7, Directed, 62, 1
11, 7, Directed, 63, 1
12, 7, Directed, 64, 1
14, 7, Directed, 65, 1
15, 7, Directed, 66, 3
22, 7, Directed, 67, 3
24, 7, Directed, 68, 3
25, 7, Directed, 69, 3
1, 8, Directed, 70, 1
3, 8, Directed, 71, 1
9, 8, Directed, 72, 1
11, 8, Directed, 73, 1
15, 8, Directed, 74, 3
18, 8, Directed, 75, 3
24, 8, Directed, 76, 3
25, 8, Directed, 77, 3
26, 8, Directed, 78, 3
1, 9, Directed, 79, 1
3, 9, Directed, 80, 1
4, 9, Directed, 81, 1
8, 9, Directed, 82, 1
12, 9, Directed, 83, 1
18, 9, Directed, 84, 3
19, 9, Directed, 85, 3
23, 9, Directed, 86, 3
24, 9, Directed, 87, 3
25, 9, Directed, 88, 3
26, 9, Directed, 89, 3
1, 10, Directed, 90, 1
4, 10, Directed, 91, 1
6, 10, Directed, 92, 1
11, 10, Directed, 93, 1
16, 10, Directed, 94, 3
18, 10, Directed, 95, 3
19, 10, Directed, 96, 3
21, 10, Directed, 97, 3
23, 10, Directed, 98, 3
4, 11, Directed, 99, 1
7, 11, Directed, 100, 1
9, 11, Directed, 101, 1
10, 11, Directed, 102, 1
15, 11, Directed, 103, 3
16, 11, Directed, 104, 3
18, 11, Directed, 105, 3
21, 11, Directed, 106, 3
3, 12, Directed, 107, 1
9, 12, Directed, 108, 1
13, 12, Directed, 109, 1
14, 12, Directed, 110, 1
16, 12, Directed, 111, 3
22, 12, Directed, 112, 3
9, 13, Directed, 113, 1
12, 13, Directed, 114, 1
14, 13, Directed, 115, 1
19, 13, Directed, 116, 3
20, 13, Directed, 117, 3
22, 13, Directed, 118, 3
24, 13, Directed, 119, 3
25, 13, Directed, 120, 3
26, 13, Directed, 121, 3
1, 14, Directed, 122, 1
3, 14, Directed, 123, 1
7, 14, Directed, 124, 1
8, 14, Directed, 125, 1
18, 14, Directed, 126, 3
19, 14, Directed, 127, 3
20, 14, Directed, 128, 3
23, 14, Directed, 129, 3
25, 14, Directed, 130, 3
2, 15, Directed, 131, 2
6, 15, Directed, 132, 2
8, 15, Directed, 133, 2
9, 15, Directed, 134, 2
10, 15, Directed, 135, 2
11, 15, Directed, 136, 2
12, 15, Directed, 137, 2
13, 15, Directed, 138, 2
14, 15, Directed, 139, 2
18, 15, Directed, 140, 4
19, 15, Directed, 141, 4
20, 15, Directed, 142, 4
21, 15, Directed, 143, 4
24, 15, Directed, 144, 4
25, 15, Directed, 145, 4
3, 16, Directed, 146, 2
4, 16, Directed, 147, 2
5, 16, Directed, 148, 2
7, 16, Directed, 149, 2
9, 16, Directed, 150, 2
18, 16, Directed, 151, 4
19, 16, Directed, 152, 4
23, 16, Directed, 153, 4
24, 16, Directed, 154, 4
1, 18, Directed, 155, 2
6, 18, Directed, 156, 2
7, 18, Directed, 157, 2
8, 18, Directed, 158, 2
9, 18, Directed, 159, 2
10, 18, Directed, 160, 2
11, 18, Directed, 161, 2
15, 18, Directed, 162, 4
16, 18, Directed, 163, 4
19, 18, Directed, 164, 4
20, 18, Directed, 165, 4
21, 18, Directed, 166, 4
2, 19, Directed, 167, 2
10, 19, Directed, 168, 2
16, 19, Directed, 169, 4
21, 19, Directed, 170, 4
23, 19, Directed, 171, 4
1, 20, Directed, 172, 2
3, 20, Directed, 173, 2
4, 20, Directed, 174, 2
5, 20, Directed, 175, 2
8, 20, Directed, 176, 2
9, 20, Directed, 177, 2
11, 20, Directed, 178, 2
