Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
3, 1, Directed, 2, 1
6, 1, Directed, 3, 1
9, 1, Directed, 4, 1
10, 1, Directed, 5, 1
11, 1, Directed, 6, 1
12, 1, Directed, 7, 1
13, 1, Directed, 8, 1
14, 1, Directed, 9, 1
15, 1, Directed, 10, 3
18, 1, Directed, 11, 3
24, 1, Directed, 12, 3
25, 1, Directed, 13, 3
26, 1, Directed, 14, 3
1, 2, Directed, 15, 1
4, 2, Directed, 16, 1
6, 2, Directed, 17, 1
8, 2, Directed, 18, 1
10, 2, Directed, 19, 1
12, 2, Directed, 20, 1
13, 2, Directed, 21, 1
18, 2, Directed, 22, 3
25, 2, Directed, 23, 3
4, 3, Directed, 24, 1
7, 3, Directed, 25, 1
11, 3, Directed, 26, 1
12, 3, Directed, 27, 1
13, 3, Directed, 28, 1
14, 3, Directed, 29, 1
19, 3, Directed, 30, 3
21, 3, Directed, 31, 3
25, 3, Directed, 32, 3
1, 4, Directed, 33, 1
3, 4, Directed, 34, 1
5, 4, Directed, 35, 1
6, 4, Directed, 36, 1
7, 4, Directed, 37, 1
12, 4, Directed, 38, 1
14, 4, Directed, 39, 1
15, 4, Directed, 40, 3
18, 4, Directed, 41, 3
20, 4, Directed, 42, 3
25, 4, Directed, 43, 3
26, 4, Directed, 44, 3
1, 5, Directed, 45, 1
3, 5, Directed, 46, 1
9, 5, Directed, 47, 1
10, 5, Directed, 48, 1
12, 5, Directed, 49, 1
13, 5, Directed, 50, 1
16, 5, Directed, 51, 3
18, 5, Directed, 52, 3
20, 5, Directed, 53, 3
24, 5, Directed, 54, 3
1, 6, Directed, 55, 1
4, 6, Directed, 56, 1
7, 6, Directed, 57, 1
10, 6, Directed, 58, 1
14, 6, Directed, 59, 1
15, 6, Directed, 60, 3
18, 6, Directed, 61, 3
20, 6, Directed, 62, 3
22, 6, Directed, 63, 3
23, 6, Directed, 64, 3
24, 6, Directed, 65, 3
26, 6, Directed, 66, 3
1, 7, Directed, 67, 1
3, 7, Directed, 68, 1
6, 7, Directed, 69, 1
9, 7, Directed, 70, 1
11, 7, Directed, 71, 1
12, 7, Directed, 72, 1
14, 7, Directed, 73, 1
15, 7, Directed, 74, 3
23, 7, Directed, 75, 3
25, 7, Directed, 76, 3
5, 8, Directed, 77, 1
6, 8, Directed, 78, 1
9, 8, Directed, 79, 1
10, 8, Directed, 80, 1
12, 8, Directed, 81, 1
18, 8, Directed, 82, 3
21, 8, Directed, 83, 3
22, 8, Directed, 84, 3
25, 8, Directed, 85, 3
26, 8, Directed, 86, 3
4, 9, Directed, 87, 1
6, 9, Directed, 88, 1
7, 9, Directed, 89, 1
11, 9, Directed, 90, 1
12, 9, Directed, 91, 1
14, 9, Directed, 92, 1
19, 9, Directed, 93, 3
21, 9, Directed, 94, 3
22, 9, Directed, 95, 3
24, 9, Directed, 96, 3
26, 9, Directed, 97, 3
1, 10, Directed, 98, 1
5, 10, Directed, 99, 1
6, 10, Directed, 100, 1
9, 10, Directed, 101, 1
16, 10, Directed, 102, 3
18, 10, Directed, 103, 3
19, 10, Directed, 104, 3
20, 10, Directed, 105, 3
21, 10, Directed, 106, 3
23, 10, Directed, 107, 3
24, 10, Directed, 108, 3
9, 11, Directed, 109, 1
15, 11, Directed, 110, 3
16, 11, Directed, 111, 3
20, 11, Directed, 112, 3
21, 11, Directed, 113, 3
22, 11, Directed, 114, 3
1, 12, Directed, 115, 1
2, 12, Directed, 116, 1
8, 12, Directed, 117, 1
9, 12, Directed, 118, 1
18, 12, Directed, 119, 3
20, 12, Directed, 120, 3
23, 12, Directed, 121, 3
24, 12, Directed, 122, 3
25, 12, Directed, 123, 3
26, 12, Directed, 124, 3
1, 13, Directed, 125, 1
2, 13, Directed, 126, 1
3, 13, Directed, 127, 1
14, 13, Directed, 128, 1
18, 13, Directed, 129, 3
20, 13, Directed, 130, 3
23, 13, Directed, 131, 3
25, 13, Directed, 132, 3
26, 13, Directed, 133, 3
1, 14, Directed, 134, 1
3, 14, Directed, 135, 1
6, 14, Directed, 136, 1
7, 14, Directed, 137, 1
9, 14, Directed, 138, 1
10, 14, Directed, 139, 1
11, 14, Directed, 140, 1
15, 14, Directed, 141, 3
18, 14, Directed, 142, 3
20, 14, Directed, 143, 3
21, 14, Directed, 144, 3
24, 14, Directed, 145, 3
25, 14, Directed, 146, 3
1, 15, Directed, 147, 2
2, 15, Directed, 148, 2
3, 15, Directed, 149, 2
9, 15, Directed, 150, 2
10, 15, Directed, 151, 2
11, 15, Directed, 152, 2
12, 15, Directed, 153, 2
13, 15, Directed, 154, 2
1, 16, Directed, 155, 2
2, 16, Directed, 156, 2
4, 16, Directed, 157, 2
7, 16, Directed, 158, 2
9, 16, Directed, 159, 2
13, 16, Directed, 160, 2
18, 16, Directed, 161, 4
19, 16, Directed, 162, 4
21, 16, Directed, 163, 4
23, 16, Directed, 164, 4
2, 18, Directed, 165, 2
4, 18, Directed, 166, 2
6, 18, Directed, 167, 2
7, 18, Directed, 168, 2
8, 18, Directed, 169, 2
9, 18, Directed, 170, 2
20, 18, Directed, 171, 4
21, 18, Directed, 172, 4
3, 19, Directed, 173, 2
8, 19, Directed, 174, 2
9, 19, Directed, 175, 2
16, 19, Directed, 176, 4
18, 19, Directed, 177, 4
24, 19, Directed, 178, 4
1, 20, Directed, 179, 2
5, 20, Directed, 180, 2
6, 20, Directed, 181, 2
8, 20, Directed, 182, 2
9, 20, Directed, 183, 2
11, 20, Directed, 184, 2
13, 20, Directed, 185, 2
15, 20, Directed, 186, 4
18, 20, Directed, 187, 4
22, 20, Directed, 188, 4
23, 20, Directed, 189, 4
1, 21, Directed, 190, 2
2, 21, Directed, 191, 2
3, 21, Directed, 192, 2
11, 21, Directed, 193, 2
12, 21, Directed, 194, 2
13, 21, Directed, 195, 2
20, 21, Directed, 196, 4
24, 21, Directed, 197, 4
3, 22, Directed, 198, 2
5, 22, Directed, 199, 2
7, 22, Directed, 200, 2
10, 22, Directed, 201, 2
12, 22, Directed, 202, 2
16, 22, Directed, 203, 4
20, 22, Directed, 204, 4
5, 23, Directed, 205, 2
11, 23, Directed, 206, 2
12, 23, Directed, 207, 2
14, 23, Directed, 208, 2
15, 23, Directed, 209, 4
16, 23, Directed, 210, 4
21, 23, Directed, 211, 4
25, 23, Directed, 212, 4
26, 23, Directed, 213, 4
1, 24, Directed, 214, 2
3, 24, Directed, 215, 2
4, 24, Directed, 216, 2
5, 24, Directed, 217, 2
12, 24, Directed, 218, 2
13, 24, Directed, 219, 2
19, 24, Directed, 220, 4
22, 24, Directed, 221, 4
23, 24, Directed, 222, 4
25, 24, Directed, 223, 4
1, 25, Directed, 224, 2
5, 25, Directed, 225, 2
6, 25, Directed, 226, 2
9, 25, Directed, 227, 2
12, 25, Directed, 228, 2
13, 25, Directed, 229, 2
15, 25, Directed, 230, 4
18, 25, Directed, 231, 4
19, 25, Directed, 232, 4
4, 26, Directed, 233, 2
6, 26, Directed, 234, 2
13, 26, Directed, 235, 2
14, 26, Directed, 236, 2
16, 26, Directed, 237, 4
19, 26, Directed, 238, 4
21, 26, Directed, 239, 4
22, 26, Directed, 240, 4
24, 26, Directed, 241, 4
