Source, Target, Type, Id, Weight
4, 1, Directed, 1, 1
6, 1, Directed, 2, 1
10, 1, Directed, 3, 1
12, 1, Directed, 4, 1
14, 1, Directed, 5, 1
16, 1, Directed, 6, 3
18, 1, Directed, 7, 3
19, 1, Directed, 8, 3
20, 1, Directed, 9, 3
22, 1, Directed, 10, 3
23, 1, Directed, 11, 3
1, 2, Directed, 12, 1
8, 2, Directed, 13, 1
11, 2, Directed, 14, 1
12, 2, Directed, 15, 1
13, 2, Directed, 16, 1
14, 2, Directed, 17, 1
21, 2, Directed, 18, 3
22, 2, Directed, 19, 3
24, 2, Directed, 20, 3
1, 3, Directed, 21, 1
5, 3, Directed, 22, 1
11, 3, Directed, 23, 1
12, 3, Directed, 24, 1
15, 3, Directed, 25, 3
16, 3, Directed, 26, 3
18, 3, Directed, 27, 3
24, 3, Directed, 28, 3
25, 3, Directed, 29, 3
2, 4, Directed, 30, 1
3, 4, Directed, 31, 1
5, 4, Directed, 32, 1
6, 4, Directed, 33, 1
11, 4, Directed, 34, 1
14, 4, Directed, 35, 1
18, 4, Directed, 36, 3
23, 4, Directed, 37, 3
25, 4, Directed, 38, 3
1, 5, Directed, 39, 1
2, 5, Directed, 40, 1
4, 5, Directed, 41, 1
10, 5, Directed, 42, 1
11, 5, Directed, 43, 1
14, 5, Directed, 44, 1
16, 5, Directed, 45, 3
18, 5, Directed, 46, 3
23, 5, Directed, 47, 3
25, 5, Directed, 48, 3
26, 5, Directed, 49, 3
4, 6, Directed, 50, 1
8, 6, Directed, 51, 1
10, 6, Directed, 52, 1
13, 6, Directed, 53, 1
14, 6, Directed, 54, 1
18, 6, Directed, 55, 3
20, 6, Directed, 56, 3
21, 6, Directed, 57, 3
24, 6, Directed, 58, 3
3, 7, Directed, 59, 1
5, 7, Directed, 60, 1
6, 7, Directed, 61, 1
9, 7, Directed, 62, 1
10, 7, Directed, 63, 1
11, 7, Directed, 64, 1
13, 7, Directed, 65, 1
14, 7, Directed, 66, 1
15, 7, Directed, 67, 3
22, 7, Directed, 68, 3
24, 7, Directed, 69, 3
25, 7, Directed, 70, 3
1, 8, Directed, 71, 1
3, 8, Directed, 72, 1
4, 8, Directed, 73, 1
6, 8, Directed, 74, 1
9, 8, Directed, 75, 1
11, 8, Directed, 76, 1
13, 8, Directed, 77, 1
18, 8, Directed, 78, 3
24, 8, Directed, 79, 3
25, 8, Directed, 80, 3
26, 8, Directed, 81, 3
3, 9, Directed, 82, 1
4, 9, Directed, 83, 1
8, 9, Directed, 84, 1
12, 9, Directed, 85, 1
19, 9, Directed, 86, 3
23, 9, Directed, 87, 3
24, 9, Directed, 88, 3
26, 9, Directed, 89, 3
1, 10, Directed, 90, 1
6, 10, Directed, 91, 1
8, 10, Directed, 92, 1
11, 10, Directed, 93, 1
16, 10, Directed, 94, 3
18, 10, Directed, 95, 3
21, 10, Directed, 96, 3
23, 10, Directed, 97, 3
4, 11, Directed, 98, 1
7, 11, Directed, 99, 1
9, 11, Directed, 100, 1
10, 11, Directed, 101, 1
16, 11, Directed, 102, 3
20, 11, Directed, 103, 3
21, 11, Directed, 104, 3
25, 11, Directed, 105, 3
9, 12, Directed, 106, 1
14, 12, Directed, 107, 1
16, 12, Directed, 108, 3
1, 13, Directed, 109, 1
9, 13, Directed, 110, 1
12, 13, Directed, 111, 1
14, 13, Directed, 112, 1
16, 13, Directed, 113, 3
19, 13, Directed, 114, 3
24, 13, Directed, 115, 3
25, 13, Directed, 116, 3
26, 13, Directed, 117, 3
1, 14, Directed, 118, 1
2, 14, Directed, 119, 1
3, 14, Directed, 120, 1
4, 14, Directed, 121, 1
7, 14, Directed, 122, 1
8, 14, Directed, 123, 1
15, 14, Directed, 124, 3
18, 14, Directed, 125, 3
19, 14, Directed, 126, 3
23, 14, Directed, 127, 3
25, 14, Directed, 128, 3
2, 15, Directed, 129, 2
6, 15, Directed, 130, 2
8, 15, Directed, 131, 2
9, 15, Directed, 132, 2
10, 15, Directed, 133, 2
11, 15, Directed, 134, 2
12, 15, Directed, 135, 2
14, 15, Directed, 136, 2
18, 15, Directed, 137, 4
19, 15, Directed, 138, 4
20, 15, Directed, 139, 4
21, 15, Directed, 140, 4
24, 15, Directed, 141, 4
25, 15, Directed, 142, 4
3, 16, Directed, 143, 2
4, 16, Directed, 144, 2
5, 16, Directed, 145, 2
7, 16, Directed, 146, 2
9, 16, Directed, 147, 2
19, 16, Directed, 148, 4
23, 16, Directed, 149, 4
24, 16, Directed, 150, 4
1, 18, Directed, 151, 2
6, 18, Directed, 152, 2
8, 18, Directed, 153, 2
9, 18, Directed, 154, 2
10, 18, Directed, 155, 2
11, 18, Directed, 156, 2
19, 18, Directed, 157, 4
20, 18, Directed, 158, 4
22, 18, Directed, 159, 4
2, 19, Directed, 160, 2
10, 19, Directed, 161, 2
12, 19, Directed, 162, 2
16, 19, Directed, 163, 4
21, 19, Directed, 164, 4
23, 19, Directed, 165, 4
26, 19, Directed, 166, 4
1, 20, Directed, 167, 2
3, 20, Directed, 168, 2
4, 20, Directed, 169, 2
5, 20, Directed, 170, 2
8, 20, Directed, 171, 2
9, 20, Directed, 172, 2
11, 20, Directed, 173, 2
12, 20, Directed, 174, 2
14, 20, Directed, 175, 2
15, 20, Directed, 176, 4
22, 20, Directed, 177, 4
4, 21, Directed, 178, 2
5, 21, Directed, 179, 2
9, 21, Directed, 180, 2
12, 21, Directed, 181, 2
23, 21, Directed, 182, 4
24, 21, Directed, 183, 4
25, 21, Directed, 184, 4
5, 22, Directed, 185, 2
7, 22, Directed, 186, 2
10, 22, Directed, 187, 2
12, 22, Directed, 188, 2
14, 22, Directed, 189, 2
15, 22, Directed, 190, 4
16, 22, Directed, 191, 4
18, 22, Directed, 192, 4
20, 22, Directed, 193, 4
11, 23, Directed, 194, 2
14, 23, Directed, 195, 2
16, 23, Directed, 196, 4
18, 23, Directed, 197, 4
19, 23, Directed, 198, 4
22, 23, Directed, 199, 4
26, 23, Directed, 200, 4
1, 24, Directed, 201, 2
2, 24, Directed, 202, 2
4, 24, Directed, 203, 2
5, 24, Directed, 204, 2
8, 24, Directed, 205, 2
9, 24, Directed, 206, 2
15, 24, Directed, 207, 4
18, 24, Directed, 208, 4
19, 24, Directed, 209, 4
2, 25, Directed, 210, 2
10, 25, Directed, 211, 2
12, 25, Directed, 212, 2
13, 25, Directed, 213, 2
15, 25, Directed, 214, 4
20, 25, Directed, 215, 4
23, 25, Directed, 216, 4
26, 25, Directed, 217, 4
1, 26, Directed, 218, 2
4, 26, Directed, 219, 2
6, 26, Directed, 220, 2
7, 26, Directed, 221, 2
9, 26, Directed, 222, 2
13, 26, Directed, 223, 2
15, 26, Directed, 224, 4
19, 26, Directed, 225, 4
23, 26, Directed, 226, 4
25, 26, Directed, 227, 4
