Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
6, 1, Directed, 2, 1
10, 1, Directed, 3, 1
12, 1, Directed, 4, 1
17, 1, Directed, 5, 3
18, 1, Directed, 6, 3
19, 1, Directed, 7, 3
22, 1, Directed, 8, 3
24, 1, Directed, 9, 3
25, 1, Directed, 10, 3
26, 1, Directed, 11, 3
6, 2, Directed, 12, 1
9, 2, Directed, 13, 1
15, 2, Directed, 14, 3
18, 2, Directed, 15, 3
21, 2, Directed, 16, 3
25, 2, Directed, 17, 3
1, 3, Directed, 18, 1
6, 3, Directed, 19, 1
7, 3, Directed, 20, 1
8, 3, Directed, 21, 1
9, 3, Directed, 22, 1
10, 3, Directed, 23, 1
11, 3, Directed, 24, 1
16, 3, Directed, 25, 3
19, 3, Directed, 26, 3
20, 3, Directed, 27, 3
23, 3, Directed, 28, 3
24, 3, Directed, 29, 3
26, 3, Directed, 30, 3
1, 4, Directed, 31, 1
11, 4, Directed, 32, 1
20, 4, Directed, 33, 3
24, 4, Directed, 34, 3
1, 5, Directed, 35, 1
7, 5, Directed, 36, 1
8, 5, Directed, 37, 1
9, 5, Directed, 38, 1
10, 5, Directed, 39, 1
11, 5, Directed, 40, 1
13, 5, Directed, 41, 1
14, 5, Directed, 42, 1
17, 5, Directed, 43, 3
20, 5, Directed, 44, 3
22, 5, Directed, 45, 3
23, 5, Directed, 46, 3
24, 5, Directed, 47, 3
26, 5, Directed, 48, 3
1, 6, Directed, 49, 1
9, 6, Directed, 50, 1
18, 6, Directed, 51, 3
24, 6, Directed, 52, 3
25, 6, Directed, 53, 3
2, 7, Directed, 54, 1
13, 7, Directed, 55, 1
15, 7, Directed, 56, 3
17, 7, Directed, 57, 3
24, 7, Directed, 58, 3
26, 7, Directed, 59, 3
1, 8, Directed, 60, 1
5, 8, Directed, 61, 1
6, 8, Directed, 62, 1
7, 8, Directed, 63, 1
16, 8, Directed, 64, 3
17, 8, Directed, 65, 3
18, 8, Directed, 66, 3
25, 8, Directed, 67, 3
1, 9, Directed, 68, 1
7, 9, Directed, 69, 1
11, 9, Directed, 70, 1
12, 9, Directed, 71, 1
13, 9, Directed, 72, 1
15, 9, Directed, 73, 3
19, 9, Directed, 74, 3
22, 9, Directed, 75, 3
23, 9, Directed, 76, 3
26, 9, Directed, 77, 3
2, 10, Directed, 78, 1
3, 10, Directed, 79, 1
4, 10, Directed, 80, 1
8, 10, Directed, 81, 1
11, 10, Directed, 82, 1
13, 10, Directed, 83, 1
14, 10, Directed, 84, 1
21, 10, Directed, 85, 3
24, 10, Directed, 86, 3
25, 10, Directed, 87, 3
1, 11, Directed, 88, 1
2, 11, Directed, 89, 1
3, 11, Directed, 90, 1
4, 11, Directed, 91, 1
5, 11, Directed, 92, 1
7, 11, Directed, 93, 1
8, 11, Directed, 94, 1
9, 11, Directed, 95, 1
12, 11, Directed, 96, 1
14, 11, Directed, 97, 1
15, 11, Directed, 98, 3
24, 11, Directed, 99, 3
2, 12, Directed, 100, 1
7, 12, Directed, 101, 1
9, 12, Directed, 102, 1
11, 12, Directed, 103, 1
22, 12, Directed, 104, 3
23, 12, Directed, 105, 3
24, 12, Directed, 106, 3
2, 13, Directed, 107, 1
5, 13, Directed, 108, 1
7, 13, Directed, 109, 1
11, 13, Directed, 110, 1
18, 13, Directed, 111, 3
19, 13, Directed, 112, 3
21, 13, Directed, 113, 3
23, 13, Directed, 114, 3
24, 13, Directed, 115, 3
26, 13, Directed, 116, 3
3, 14, Directed, 117, 1
5, 14, Directed, 118, 1
7, 14, Directed, 119, 1
11, 14, Directed, 120, 1
15, 14, Directed, 121, 3
16, 14, Directed, 122, 3
19, 14, Directed, 123, 3
21, 14, Directed, 124, 3
22, 14, Directed, 125, 3
24, 14, Directed, 126, 3
26, 14, Directed, 127, 3
1, 15, Directed, 128, 2
4, 15, Directed, 129, 2
5, 15, Directed, 130, 2
6, 15, Directed, 131, 2
10, 15, Directed, 132, 2
16, 15, Directed, 133, 4
17, 15, Directed, 134, 4
20, 15, Directed, 135, 4
22, 15, Directed, 136, 4
25, 15, Directed, 137, 4
1, 16, Directed, 138, 2
8, 16, Directed, 139, 2
10, 16, Directed, 140, 2
15, 16, Directed, 141, 4
21, 16, Directed, 142, 4
25, 16, Directed, 143, 4
1, 17, Directed, 144, 2
3, 17, Directed, 145, 2
9, 17, Directed, 146, 2
11, 17, Directed, 147, 2
13, 17, Directed, 148, 2
19, 17, Directed, 149, 4
20, 17, Directed, 150, 4
23, 17, Directed, 151, 4
24, 17, Directed, 152, 4
26, 17, Directed, 153, 4
4, 18, Directed, 154, 2
5, 18, Directed, 155, 2
9, 18, Directed, 156, 2
12, 18, Directed, 157, 2
13, 18, Directed, 158, 2
14, 18, Directed, 159, 2
17, 18, Directed, 160, 4
19, 18, Directed, 161, 4
20, 18, Directed, 162, 4
21, 18, Directed, 163, 4
25, 18, Directed, 164, 4
1, 19, Directed, 165, 2
2, 19, Directed, 166, 2
3, 19, Directed, 167, 2
6, 19, Directed, 168, 2
10, 19, Directed, 169, 2
11, 19, Directed, 170, 2
14, 19, Directed, 171, 2
16, 19, Directed, 172, 4
17, 19, Directed, 173, 4
22, 19, Directed, 174, 4
24, 19, Directed, 175, 4
25, 19, Directed, 176, 4
6, 20, Directed, 177, 2
8, 20, Directed, 178, 2
9, 20, Directed, 179, 2
11, 20, Directed, 180, 2
12, 20, Directed, 181, 2
13, 20, Directed, 182, 2
14, 20, Directed, 183, 2
15, 20, Directed, 184, 4
23, 20, Directed, 185, 4
24, 20, Directed, 186, 4
2, 21, Directed, 187, 2
18, 21, Directed, 188, 4
19, 21, Directed, 189, 4
20, 21, Directed, 190, 4
23, 21, Directed, 191, 4
25, 21, Directed, 192, 4
1, 22, Directed, 193, 2
2, 22, Directed, 194, 2
3, 22, Directed, 195, 2
7, 22, Directed, 196, 2
11, 22, Directed, 197, 2
14, 22, Directed, 198, 2
17, 22, Directed, 199, 4
19, 22, Directed, 200, 4
21, 22, Directed, 201, 4
23, 22, Directed, 202, 4
24, 22, Directed, 203, 4
25, 22, Directed, 204, 4
26, 22, Directed, 205, 4
1, 23, Directed, 206, 2
2, 23, Directed, 207, 2
7, 23, Directed, 208, 2
11, 23, Directed, 209, 2
15, 23, Directed, 210, 4
17, 23, Directed, 211, 4
18, 23, Directed, 212, 4
24, 23, Directed, 213, 4
1, 24, Directed, 214, 2
2, 24, Directed, 215, 2
5, 24, Directed, 216, 2
6, 24, Directed, 217, 2
7, 24, Directed, 218, 2
9, 24, Directed, 219, 2
11, 24, Directed, 220, 2
13, 24, Directed, 221, 2
14, 24, Directed, 222, 2
17, 24, Directed, 223, 4
19, 24, Directed, 224, 4
21, 24, Directed, 225, 4
23, 24, Directed, 226, 4
25, 24, Directed, 227, 4
26, 24, Directed, 228, 4
5, 25, Directed, 229, 2
6, 25, Directed, 230, 2
13, 25, Directed, 231, 2
16, 25, Directed, 232, 4
22, 25, Directed, 233, 4
23, 25, Directed, 234, 4
1, 26, Directed, 235, 2
2, 26, Directed, 236, 2
3, 26, Directed, 237, 2
7, 26, Directed, 238, 2
15, 26, Directed, 239, 4
16, 26, Directed, 240, 4
18, 26, Directed, 241, 4
19, 26, Directed, 242, 4
21, 26, Directed, 243, 4
23, 26, Directed, 244, 4
25, 26, Directed, 245, 4
