Source, Target, Type, Id, Weight
4, 1, Directed, 1, 1
6, 1, Directed, 2, 1
8, 1, Directed, 3, 1
10, 1, Directed, 4, 1
11, 1, Directed, 5, 1
12, 1, Directed, 6, 1
14, 1, Directed, 7, 1
16, 1, Directed, 8, 3
19, 1, Directed, 9, 3
21, 1, Directed, 10, 3
23, 1, Directed, 11, 3
1, 2, Directed, 12, 1
5, 2, Directed, 13, 1
8, 2, Directed, 14, 1
11, 2, Directed, 15, 1
12, 2, Directed, 16, 1
14, 2, Directed, 17, 1
22, 2, Directed, 18, 3
25, 2, Directed, 19, 3
26, 2, Directed, 20, 3
1, 3, Directed, 21, 1
5, 3, Directed, 22, 1
11, 3, Directed, 23, 1
12, 3, Directed, 24, 1
13, 3, Directed, 25, 1
15, 3, Directed, 26, 3
16, 3, Directed, 27, 3
18, 3, Directed, 28, 3
25, 3, Directed, 29, 3
26, 3, Directed, 30, 3
2, 4, Directed, 31, 1
3, 4, Directed, 32, 1
8, 4, Directed, 33, 1
11, 4, Directed, 34, 1
12, 4, Directed, 35, 1
14, 4, Directed, 36, 1
18, 4, Directed, 37, 3
25, 4, Directed, 38, 3
1, 5, Directed, 39, 1
7, 5, Directed, 40, 1
9, 5, Directed, 41, 1
10, 5, Directed, 42, 1
14, 5, Directed, 43, 1
18, 5, Directed, 44, 3
21, 5, Directed, 45, 3
23, 5, Directed, 46, 3
2, 6, Directed, 47, 1
5, 6, Directed, 48, 1
7, 6, Directed, 49, 1
10, 6, Directed, 50, 1
11, 6, Directed, 51, 1
18, 6, Directed, 52, 3
20, 6, Directed, 53, 3
21, 6, Directed, 54, 3
23, 6, Directed, 55, 3
24, 6, Directed, 56, 3
25, 6, Directed, 57, 3
3, 7, Directed, 58, 1
6, 7, Directed, 59, 1
9, 7, Directed, 60, 1
11, 7, Directed, 61, 1
15, 7, Directed, 62, 3
21, 7, Directed, 63, 3
22, 7, Directed, 64, 3
24, 7, Directed, 65, 3
25, 7, Directed, 66, 3
3, 8, Directed, 67, 1
6, 8, Directed, 68, 1
9, 8, Directed, 69, 1
11, 8, Directed, 70, 1
13, 8, Directed, 71, 1
15, 8, Directed, 72, 3
18, 8, Directed, 73, 3
20, 8, Directed, 74, 3
24, 8, Directed, 75, 3
25, 8, Directed, 76, 3
5, 9, Directed, 77, 1
12, 9, Directed, 78, 1
14, 9, Directed, 79, 1
19, 9, Directed, 80, 3
21, 9, Directed, 81, 3
24, 9, Directed, 82, 3
26, 9, Directed, 83, 3
1, 10, Directed, 84, 1
9, 10, Directed, 85, 1
11, 10, Directed, 86, 1
16, 10, Directed, 87, 3
19, 10, Directed, 88, 3
20, 10, Directed, 89, 3
21, 10, Directed, 90, 3
23, 10, Directed, 91, 3
24, 10, Directed, 92, 3
2, 11, Directed, 93, 1
7, 11, Directed, 94, 1
9, 11, Directed, 95, 1
10, 11, Directed, 96, 1
13, 11, Directed, 97, 1
16, 11, Directed, 98, 3
19, 11, Directed, 99, 3
20, 11, Directed, 100, 3
21, 11, Directed, 101, 3
23, 11, Directed, 102, 3
24, 11, Directed, 103, 3
1, 12, Directed, 104, 1
11, 12, Directed, 105, 1
14, 12, Directed, 106, 1
16, 12, Directed, 107, 3
18, 12, Directed, 108, 3
21, 12, Directed, 109, 3
26, 12, Directed, 110, 3
1, 13, Directed, 111, 1
3, 13, Directed, 112, 1
9, 13, Directed, 113, 1
12, 13, Directed, 114, 1
19, 13, Directed, 115, 3
20, 13, Directed, 116, 3
22, 13, Directed, 117, 3
24, 13, Directed, 118, 3
1, 14, Directed, 119, 1
2, 14, Directed, 120, 1
3, 14, Directed, 121, 1
7, 14, Directed, 122, 1
8, 14, Directed, 123, 1
9, 14, Directed, 124, 1
15, 14, Directed, 125, 3
19, 14, Directed, 126, 3
20, 14, Directed, 127, 3
25, 14, Directed, 128, 3
26, 14, Directed, 129, 3
2, 15, Directed, 130, 2
8, 15, Directed, 131, 2
9, 15, Directed, 132, 2
10, 15, Directed, 133, 2
14, 15, Directed, 134, 2
16, 15, Directed, 135, 4
18, 15, Directed, 136, 4
19, 15, Directed, 137, 4
20, 15, Directed, 138, 4
21, 15, Directed, 139, 4
25, 15, Directed, 140, 4
26, 15, Directed, 141, 4
3, 16, Directed, 142, 2
4, 16, Directed, 143, 2
5, 16, Directed, 144, 2
7, 16, Directed, 145, 2
8, 16, Directed, 146, 2
9, 16, Directed, 147, 2
19, 16, Directed, 148, 4
23, 16, Directed, 149, 4
24, 16, Directed, 150, 4
1, 18, Directed, 151, 2
5, 18, Directed, 152, 2
7, 18, Directed, 153, 2
8, 18, Directed, 154, 2
9, 18, Directed, 155, 2
10, 18, Directed, 156, 2
11, 18, Directed, 157, 2
13, 18, Directed, 158, 2
15, 18, Directed, 159, 4
19, 18, Directed, 160, 4
20, 18, Directed, 161, 4
21, 18, Directed, 162, 4
2, 19, Directed, 163, 2
5, 19, Directed, 164, 2
6, 19, Directed, 165, 2
8, 19, Directed, 166, 2
15, 19, Directed, 167, 4
16, 19, Directed, 168, 4
21, 19, Directed, 169, 4
26, 19, Directed, 170, 4
1, 20, Directed, 171, 2
3, 20, Directed, 172, 2
4, 20, Directed, 173, 2
5, 20, Directed, 174, 2
10, 20, Directed, 175, 2
12, 20, Directed, 176, 2
14, 20, Directed, 177, 2
15, 20, Directed, 178, 4
22, 20, Directed, 179, 4
4, 21, Directed, 180, 2
5, 21, Directed, 181, 2
8, 21, Directed, 182, 2
9, 21, Directed, 183, 2
10, 21, Directed, 184, 2
12, 21, Directed, 185, 2
15, 21, Directed, 186, 4
24, 21, Directed, 187, 4
5, 22, Directed, 188, 2
7, 22, Directed, 189, 2
10, 22, Directed, 190, 2
12, 22, Directed, 191, 2
14, 22, Directed, 192, 2
16, 22, Directed, 193, 4
18, 22, Directed, 194, 4
20, 22, Directed, 195, 4
1, 23, Directed, 196, 2
6, 23, Directed, 197, 2
8, 23, Directed, 198, 2
13, 23, Directed, 199, 2
14, 23, Directed, 200, 2
16, 23, Directed, 201, 4
20, 23, Directed, 202, 4
22, 23, Directed, 203, 4
26, 23, Directed, 204, 4
1, 24, Directed, 205, 2
4, 24, Directed, 206, 2
8, 24, Directed, 207, 2
9, 24, Directed, 208, 2
11, 24, Directed, 209, 2
13, 24, Directed, 210, 2
15, 24, Directed, 211, 4
18, 24, Directed, 212, 4
20, 24, Directed, 213, 4
21, 24, Directed, 214, 4
1, 25, Directed, 215, 2
2, 25, Directed, 216, 2
11, 25, Directed, 217, 2
12, 25, Directed, 218, 2
14, 25, Directed, 219, 2
20, 25, Directed, 220, 4
23, 25, Directed, 221, 4
3, 26, Directed, 222, 2
4, 26, Directed, 223, 2
6, 26, Directed, 224, 2
7, 26, Directed, 225, 2
10, 26, Directed, 226, 2
19, 26, Directed, 227, 4
20, 26, Directed, 228, 4
22, 26, Directed, 229, 4
23, 26, Directed, 230, 4
25, 26, Directed, 231, 4
