Source, Target, Type, Id, Weight
5, 1, Directed, 1, 1
6, 1, Directed, 2, 1
7, 1, Directed, 3, 1
9, 1, Directed, 4, 1
12, 1, Directed, 5, 1
13, 1, Directed, 6, 1
16, 1, Directed, 7, 3
17, 1, Directed, 8, 3
21, 1, Directed, 9, 3
23, 1, Directed, 10, 3
25, 1, Directed, 11, 3
26, 1, Directed, 12, 3
3, 2, Directed, 13, 1
6, 2, Directed, 14, 1
11, 2, Directed, 15, 1
12, 2, Directed, 16, 1
13, 2, Directed, 17, 1
15, 2, Directed, 18, 3
16, 2, Directed, 19, 3
21, 2, Directed, 20, 3
24, 2, Directed, 21, 3
25, 2, Directed, 22, 3
1, 3, Directed, 23, 1
2, 3, Directed, 24, 1
6, 3, Directed, 25, 1
7, 3, Directed, 26, 1
10, 3, Directed, 27, 1
11, 3, Directed, 28, 1
14, 3, Directed, 29, 1
19, 3, Directed, 30, 3
20, 3, Directed, 31, 3
21, 3, Directed, 32, 3
24, 3, Directed, 33, 3
26, 3, Directed, 34, 3
1, 4, Directed, 35, 1
2, 4, Directed, 36, 1
5, 4, Directed, 37, 1
10, 4, Directed, 38, 1
18, 4, Directed, 39, 3
21, 4, Directed, 40, 3
24, 4, Directed, 41, 3
1, 5, Directed, 42, 1
6, 5, Directed, 43, 1
9, 5, Directed, 44, 1
12, 5, Directed, 45, 1
15, 5, Directed, 46, 3
17, 5, Directed, 47, 3
20, 5, Directed, 48, 3
21, 5, Directed, 49, 3
22, 5, Directed, 50, 3
23, 5, Directed, 51, 3
24, 5, Directed, 52, 3
25, 5, Directed, 53, 3
26, 5, Directed, 54, 3
1, 6, Directed, 55, 1
9, 6, Directed, 56, 1
19, 6, Directed, 57, 3
23, 6, Directed, 58, 3
24, 6, Directed, 59, 3
25, 6, Directed, 60, 3
26, 6, Directed, 61, 3
1, 7, Directed, 62, 1
2, 7, Directed, 63, 1
8, 7, Directed, 64, 1
9, 7, Directed, 65, 1
15, 7, Directed, 66, 3
17, 7, Directed, 67, 3
19, 7, Directed, 68, 3
24, 7, Directed, 69, 3
25, 7, Directed, 70, 3
1, 8, Directed, 71, 1
4, 8, Directed, 72, 1
7, 8, Directed, 73, 1
17, 8, Directed, 74, 3
18, 8, Directed, 75, 3
25, 8, Directed, 76, 3
1, 9, Directed, 77, 1
2, 9, Directed, 78, 1
11, 9, Directed, 79, 1
12, 9, Directed, 80, 1
14, 9, Directed, 81, 1
16, 9, Directed, 82, 3
19, 9, Directed, 83, 3
21, 9, Directed, 84, 3
23, 9, Directed, 85, 3
24, 9, Directed, 86, 3
25, 9, Directed, 87, 3
1, 10, Directed, 88, 1
2, 10, Directed, 89, 1
4, 10, Directed, 90, 1
6, 10, Directed, 91, 1
7, 10, Directed, 92, 1
8, 10, Directed, 93, 1
11, 10, Directed, 94, 1
13, 10, Directed, 95, 1
24, 10, Directed, 96, 3
25, 10, Directed, 97, 3
1, 11, Directed, 98, 1
2, 11, Directed, 99, 1
3, 11, Directed, 100, 1
7, 11, Directed, 101, 1
12, 11, Directed, 102, 1
13, 11, Directed, 103, 1
15, 11, Directed, 104, 3
19, 11, Directed, 105, 3
22, 11, Directed, 106, 3
24, 11, Directed, 107, 3
25, 11, Directed, 108, 3
2, 12, Directed, 109, 1
5, 12, Directed, 110, 1
7, 12, Directed, 111, 1
9, 12, Directed, 112, 1
14, 12, Directed, 113, 1
20, 12, Directed, 114, 3
21, 12, Directed, 115, 3
22, 12, Directed, 116, 3
23, 12, Directed, 117, 3
24, 12, Directed, 118, 3
1, 13, Directed, 119, 1
2, 13, Directed, 120, 1
6, 13, Directed, 121, 1
11, 13, Directed, 122, 1
14, 13, Directed, 123, 1
21, 13, Directed, 124, 3
26, 13, Directed, 125, 3
1, 14, Directed, 126, 1
6, 14, Directed, 127, 1
7, 14, Directed, 128, 1
9, 14, Directed, 129, 1
11, 14, Directed, 130, 1
12, 14, Directed, 131, 1
13, 14, Directed, 132, 1
15, 14, Directed, 133, 3
17, 14, Directed, 134, 3
18, 14, Directed, 135, 3
21, 14, Directed, 136, 3
25, 14, Directed, 137, 3
1, 15, Directed, 138, 2
4, 15, Directed, 139, 2
5, 15, Directed, 140, 2
14, 15, Directed, 141, 2
17, 15, Directed, 142, 4
19, 15, Directed, 143, 4
20, 15, Directed, 144, 4
21, 15, Directed, 145, 4
22, 15, Directed, 146, 4
25, 15, Directed, 147, 4
1, 16, Directed, 148, 2
8, 16, Directed, 149, 2
9, 16, Directed, 150, 2
10, 16, Directed, 151, 2
15, 16, Directed, 152, 4
18, 16, Directed, 153, 4
1, 17, Directed, 154, 2
3, 17, Directed, 155, 2
4, 17, Directed, 156, 2
9, 17, Directed, 157, 2
10, 17, Directed, 158, 2
15, 17, Directed, 159, 4
16, 17, Directed, 160, 4
23, 17, Directed, 161, 4
24, 17, Directed, 162, 4
26, 17, Directed, 163, 4
4, 18, Directed, 164, 2
6, 18, Directed, 165, 2
9, 18, Directed, 166, 2
11, 18, Directed, 167, 2
12, 18, Directed, 168, 2
13, 18, Directed, 169, 2
14, 18, Directed, 170, 2
19, 18, Directed, 171, 4
20, 18, Directed, 172, 4
25, 18, Directed, 173, 4
26, 18, Directed, 174, 4
2, 19, Directed, 175, 2
3, 19, Directed, 176, 2
8, 19, Directed, 177, 2
17, 19, Directed, 178, 4
22, 19, Directed, 179, 4
24, 19, Directed, 180, 4
6, 20, Directed, 181, 2
9, 20, Directed, 182, 2
11, 20, Directed, 183, 2
12, 20, Directed, 184, 2
14, 20, Directed, 185, 2
15, 20, Directed, 186, 4
19, 20, Directed, 187, 4
22, 20, Directed, 188, 4
23, 20, Directed, 189, 4
24, 20, Directed, 190, 4
25, 20, Directed, 191, 4
