Source, Target, Type, Id, Weight
4, 1, Directed, 1, 1
6, 1, Directed, 2, 1
8, 1, Directed, 3, 1
10, 1, Directed, 4, 1
12, 1, Directed, 5, 1
14, 1, Directed, 6, 1
16, 1, Directed, 7, 3
18, 1, Directed, 8, 3
19, 1, Directed, 9, 3
23, 1, Directed, 10, 3
1, 2, Directed, 11, 1
3, 2, Directed, 12, 1
6, 2, Directed, 13, 1
8, 2, Directed, 14, 1
10, 2, Directed, 15, 1
12, 2, Directed, 16, 1
14, 2, Directed, 17, 1
20, 2, Directed, 18, 3
21, 2, Directed, 19, 3
22, 2, Directed, 20, 3
24, 2, Directed, 21, 3
25, 2, Directed, 22, 3
1, 3, Directed, 23, 1
5, 3, Directed, 24, 1
9, 3, Directed, 25, 1
12, 3, Directed, 26, 1
13, 3, Directed, 27, 1
15, 3, Directed, 28, 3
16, 3, Directed, 29, 3
18, 3, Directed, 30, 3
24, 3, Directed, 31, 3
25, 3, Directed, 32, 3
26, 3, Directed, 33, 3
2, 4, Directed, 34, 1
3, 4, Directed, 35, 1
8, 4, Directed, 36, 1
11, 4, Directed, 37, 1
12, 4, Directed, 38, 1
14, 4, Directed, 39, 1
18, 4, Directed, 40, 3
25, 4, Directed, 41, 3
1, 5, Directed, 42, 1
2, 5, Directed, 43, 1
7, 5, Directed, 44, 1
8, 5, Directed, 45, 1
9, 5, Directed, 46, 1
10, 5, Directed, 47, 1
11, 5, Directed, 48, 1
12, 5, Directed, 49, 1
14, 5, Directed, 50, 1
18, 5, Directed, 51, 3
23, 5, Directed, 52, 3
5, 6, Directed, 53, 1
7, 6, Directed, 54, 1
10, 6, Directed, 55, 1
18, 6, Directed, 56, 3
20, 6, Directed, 57, 3
21, 6, Directed, 58, 3
23, 6, Directed, 59, 3
3, 7, Directed, 60, 1
6, 7, Directed, 61, 1
9, 7, Directed, 62, 1
10, 7, Directed, 63, 1
11, 7, Directed, 64, 1
15, 7, Directed, 65, 3
21, 7, Directed, 66, 3
22, 7, Directed, 67, 3
24, 7, Directed, 68, 3
25, 7, Directed, 69, 3
1, 8, Directed, 70, 1
3, 8, Directed, 71, 1
6, 8, Directed, 72, 1
9, 8, Directed, 73, 1
11, 8, Directed, 74, 1
15, 8, Directed, 75, 3
18, 8, Directed, 76, 3
24, 8, Directed, 77, 3
25, 8, Directed, 78, 3
4, 9, Directed, 79, 1
12, 9, Directed, 80, 1
13, 9, Directed, 81, 1
19, 9, Directed, 82, 3
24, 9, Directed, 83, 3
26, 9, Directed, 84, 3
1, 10, Directed, 85, 1
11, 10, Directed, 86, 1
16, 10, Directed, 87, 3
19, 10, Directed, 88, 3
21, 10, Directed, 89, 3
23, 10, Directed, 90, 3
7, 11, Directed, 91, 1
9, 11, Directed, 92, 1
10, 11, Directed, 93, 1
15, 11, Directed, 94, 3
16, 11, Directed, 95, 3
21, 11, Directed, 96, 3
25, 11, Directed, 97, 3
9, 12, Directed, 98, 1
13, 12, Directed, 99, 1
14, 12, Directed, 100, 1
18, 12, Directed, 101, 3
21, 12, Directed, 102, 3
26, 12, Directed, 103, 3
1, 13, Directed, 104, 1
6, 13, Directed, 105, 1
8, 13, Directed, 106, 1
9, 13, Directed, 107, 1
12, 13, Directed, 108, 1
20, 13, Directed, 109, 3
22, 13, Directed, 110, 3
24, 13, Directed, 111, 3
1, 14, Directed, 112, 1
2, 14, Directed, 113, 1
3, 14, Directed, 114, 1
7, 14, Directed, 115, 1
9, 14, Directed, 116, 1
12, 14, Directed, 117, 1
19, 14, Directed, 118, 3
20, 14, Directed, 119, 3
25, 14, Directed, 120, 3
26, 14, Directed, 121, 3
2, 15, Directed, 122, 2
3, 15, Directed, 123, 2
8, 15, Directed, 124, 2
9, 15, Directed, 125, 2
10, 15, Directed, 126, 2
18, 15, Directed, 127, 4
19, 15, Directed, 128, 4
20, 15, Directed, 129, 4
21, 15, Directed, 130, 4
24, 15, Directed, 131, 4
25, 15, Directed, 132, 4
26, 15, Directed, 133, 4
3, 16, Directed, 134, 2
4, 16, Directed, 135, 2
5, 16, Directed, 136, 2
7, 16, Directed, 137, 2
8, 16, Directed, 138, 2
9, 16, Directed, 139, 2
19, 16, Directed, 140, 4
23, 16, Directed, 141, 4
24, 16, Directed, 142, 4
1, 18, Directed, 143, 2
7, 18, Directed, 144, 2
8, 18, Directed, 145, 2
9, 18, Directed, 146, 2
10, 18, Directed, 147, 2
13, 18, Directed, 148, 2
15, 18, Directed, 149, 4
19, 18, Directed, 150, 4
20, 18, Directed, 151, 4
2, 19, Directed, 152, 2
6, 19, Directed, 153, 2
8, 19, Directed, 154, 2
16, 19, Directed, 155, 4
23, 19, Directed, 156, 4
26, 19, Directed, 157, 4
1, 20, Directed, 158, 2
3, 20, Directed, 159, 2
4, 20, Directed, 160, 2
5, 20, Directed, 161, 2
9, 20, Directed, 162, 2
11, 20, Directed, 163, 2
12, 20, Directed, 164, 2
14, 20, Directed, 165, 2
15, 20, Directed, 166, 4
22, 20, Directed, 167, 4
23, 20, Directed, 168, 4
4, 21, Directed, 169, 2
5, 21, Directed, 170, 2
9, 21, Directed, 171, 2
12, 21, Directed, 172, 2
23, 21, Directed, 173, 4
24, 21, Directed, 174, 4
7, 22, Directed, 175, 2
10, 22, Directed, 176, 2
12, 22, Directed, 177, 2
14, 22, Directed, 178, 2
15, 22, Directed, 179, 4
16, 22, Directed, 180, 4
20, 22, Directed, 181, 4
6, 23, Directed, 182, 2
8, 23, Directed, 183, 2
13, 23, Directed, 184, 2
14, 23, Directed, 185, 2
16, 23, Directed, 186, 4
20, 23, Directed, 187, 4
22, 23, Directed, 188, 4
26, 23, Directed, 189, 4
1, 24, Directed, 190, 2
4, 24, Directed, 191, 2
8, 24, Directed, 192, 2
9, 24, Directed, 193, 2
11, 24, Directed, 194, 2
13, 24, Directed, 195, 2
15, 24, Directed, 196, 4
18, 24, Directed, 197, 4
2, 25, Directed, 198, 2
12, 25, Directed, 199, 2
14, 25, Directed, 200, 2
15, 25, Directed, 201, 4
20, 25, Directed, 202, 4
22, 25, Directed, 203, 4
23, 25, Directed, 204, 4
4, 26, Directed, 205, 2
6, 26, Directed, 206, 2
7, 26, Directed, 207, 2
10, 26, Directed, 208, 2
19, 26, Directed, 209, 4
20, 26, Directed, 210, 4
22, 26, Directed, 211, 4
23, 26, Directed, 212, 4
25, 26, Directed, 213, 4
