Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
3, 1, Directed, 2, 1
7, 1, Directed, 3, 1
9, 1, Directed, 4, 1
10, 1, Directed, 5, 1
11, 1, Directed, 6, 1
12, 1, Directed, 7, 1
13, 1, Directed, 8, 1
15, 1, Directed, 9, 3
16, 1, Directed, 10, 3
17, 1, Directed, 11, 3
24, 1, Directed, 12, 3
25, 1, Directed, 13, 3
26, 1, Directed, 14, 3
4, 2, Directed, 15, 1
5, 2, Directed, 16, 1
9, 2, Directed, 17, 1
13, 2, Directed, 18, 1
14, 2, Directed, 19, 1
15, 2, Directed, 20, 3
16, 2, Directed, 21, 3
17, 2, Directed, 22, 3
20, 2, Directed, 23, 3
21, 2, Directed, 24, 3
23, 2, Directed, 25, 3
24, 2, Directed, 26, 3
4, 3, Directed, 27, 1
5, 3, Directed, 28, 1
6, 3, Directed, 29, 1
7, 3, Directed, 30, 1
10, 3, Directed, 31, 1
11, 3, Directed, 32, 1
12, 3, Directed, 33, 1
14, 3, Directed, 34, 1
17, 3, Directed, 35, 3
20, 3, Directed, 36, 3
24, 3, Directed, 37, 3
25, 3, Directed, 38, 3
26, 3, Directed, 39, 3
1, 4, Directed, 40, 1
8, 4, Directed, 41, 1
13, 4, Directed, 42, 1
15, 4, Directed, 43, 3
17, 4, Directed, 44, 3
24, 4, Directed, 45, 3
26, 4, Directed, 46, 3
1, 5, Directed, 47, 1
4, 5, Directed, 48, 1
8, 5, Directed, 49, 1
9, 5, Directed, 50, 1
12, 5, Directed, 51, 1
13, 5, Directed, 52, 1
15, 5, Directed, 53, 3
16, 5, Directed, 54, 3
19, 5, Directed, 55, 3
20, 5, Directed, 56, 3
26, 5, Directed, 57, 3
7, 6, Directed, 58, 1
8, 6, Directed, 59, 1
9, 6, Directed, 60, 1
11, 6, Directed, 61, 1
17, 6, Directed, 62, 3
18, 6, Directed, 63, 3
21, 6, Directed, 64, 3
25, 6, Directed, 65, 3
26, 6, Directed, 66, 3
1, 7, Directed, 67, 1
13, 7, Directed, 68, 1
15, 7, Directed, 69, 3
17, 7, Directed, 70, 3
19, 7, Directed, 71, 3
24, 7, Directed, 72, 3
25, 7, Directed, 73, 3
1, 8, Directed, 74, 1
2, 8, Directed, 75, 1
5, 8, Directed, 76, 1
9, 8, Directed, 77, 1
16, 8, Directed, 78, 3
17, 8, Directed, 79, 3
18, 8, Directed, 80, 3
19, 8, Directed, 81, 3
20, 8, Directed, 82, 3
25, 8, Directed, 83, 3
26, 8, Directed, 84, 3
1, 9, Directed, 85, 1
2, 9, Directed, 86, 1
4, 9, Directed, 87, 1
6, 9, Directed, 88, 1
10, 9, Directed, 89, 1
12, 9, Directed, 90, 1
19, 9, Directed, 91, 3
21, 9, Directed, 92, 3
24, 9, Directed, 93, 3
1, 10, Directed, 94, 1
6, 10, Directed, 95, 1
11, 10, Directed, 96, 1
12, 10, Directed, 97, 1
14, 10, Directed, 98, 1
19, 10, Directed, 99, 3
20, 10, Directed, 100, 3
21, 10, Directed, 101, 3
23, 10, Directed, 102, 3
24, 10, Directed, 103, 3
25, 10, Directed, 104, 3
26, 10, Directed, 105, 3
1, 11, Directed, 106, 1
9, 11, Directed, 107, 1
15, 11, Directed, 108, 3
19, 11, Directed, 109, 3
22, 11, Directed, 110, 3
23, 11, Directed, 111, 3
26, 11, Directed, 112, 3
3, 12, Directed, 113, 1
6, 12, Directed, 114, 1
7, 12, Directed, 115, 1
9, 12, Directed, 116, 1
13, 12, Directed, 117, 1
14, 12, Directed, 118, 1
15, 12, Directed, 119, 3
19, 12, Directed, 120, 3
21, 12, Directed, 121, 3
22, 12, Directed, 122, 3
1, 13, Directed, 123, 1
2, 13, Directed, 124, 1
4, 13, Directed, 125, 1
6, 13, Directed, 126, 1
7, 13, Directed, 127, 1
9, 13, Directed, 128, 1
11, 13, Directed, 129, 1
12, 13, Directed, 130, 1
14, 13, Directed, 131, 1
17, 13, Directed, 132, 3
21, 13, Directed, 133, 3
22, 13, Directed, 134, 3
26, 13, Directed, 135, 3
1, 14, Directed, 136, 1
2, 14, Directed, 137, 1
6, 14, Directed, 138, 1
7, 14, Directed, 139, 1
9, 14, Directed, 140, 1
11, 14, Directed, 141, 1
13, 14, Directed, 142, 1
15, 14, Directed, 143, 3
16, 14, Directed, 144, 3
17, 14, Directed, 145, 3
23, 14, Directed, 146, 3
24, 14, Directed, 147, 3
25, 14, Directed, 148, 3
3, 15, Directed, 149, 2
5, 15, Directed, 150, 2
9, 15, Directed, 151, 2
11, 15, Directed, 152, 2
17, 15, Directed, 153, 4
18, 15, Directed, 154, 4
19, 15, Directed, 155, 4
21, 15, Directed, 156, 4
24, 15, Directed, 157, 4
26, 15, Directed, 158, 4
2, 16, Directed, 159, 2
9, 16, Directed, 160, 2
10, 16, Directed, 161, 2
15, 16, Directed, 162, 4
22, 16, Directed, 163, 4
1, 17, Directed, 164, 2
3, 17, Directed, 165, 2
9, 17, Directed, 166, 2
12, 17, Directed, 167, 2
13, 17, Directed, 168, 2
14, 17, Directed, 169, 2
20, 17, Directed, 170, 4
23, 17, Directed, 171, 4
25, 17, Directed, 172, 4
26, 17, Directed, 173, 4
3, 18, Directed, 174, 2
6, 18, Directed, 175, 2
13, 18, Directed, 176, 2
15, 18, Directed, 177, 4
17, 18, Directed, 178, 4
20, 18, Directed, 179, 4
24, 18, Directed, 180, 4
26, 18, Directed, 181, 4
1, 19, Directed, 182, 2
2, 19, Directed, 183, 2
5, 19, Directed, 184, 2
9, 19, Directed, 185, 2
14, 19, Directed, 186, 2
17, 19, Directed, 187, 4
18, 19, Directed, 188, 4
20, 19, Directed, 189, 4
22, 19, Directed, 190, 4
24, 19, Directed, 191, 4
25, 19, Directed, 192, 4
26, 19, Directed, 193, 4
6, 20, Directed, 194, 2
7, 20, Directed, 195, 2
10, 20, Directed, 196, 2
12, 20, Directed, 197, 2
13, 20, Directed, 198, 2
15, 20, Directed, 199, 4
17, 20, Directed, 200, 4
19, 20, Directed, 201, 4
23, 20, Directed, 202, 4
26, 20, Directed, 203, 4
2, 21, Directed, 204, 2
3, 21, Directed, 205, 2
11, 21, Directed, 206, 2
12, 21, Directed, 207, 2
14, 21, Directed, 208, 2
17, 21, Directed, 209, 4
20, 21, Directed, 210, 4
22, 21, Directed, 211, 4
23, 21, Directed, 212, 4
26, 21, Directed, 213, 4
2, 22, Directed, 214, 2
5, 22, Directed, 215, 2
6, 22, Directed, 216, 2
7, 22, Directed, 217, 2
9, 22, Directed, 218, 2
11, 22, Directed, 219, 2
13, 22, Directed, 220, 2
16, 22, Directed, 221, 4
17, 22, Directed, 222, 4
18, 22, Directed, 223, 4
19, 22, Directed, 224, 4
23, 22, Directed, 225, 4
24, 22, Directed, 226, 4
4, 23, Directed, 227, 2
11, 23, Directed, 228, 2
13, 23, Directed, 229, 2
15, 23, Directed, 230, 4
16, 23, Directed, 231, 4
17, 23, Directed, 232, 4
20, 23, Directed, 233, 4
21, 23, Directed, 234, 4
24, 23, Directed, 235, 4
2, 24, Directed, 236, 2
3, 24, Directed, 237, 2
11, 24, Directed, 238, 2
12, 24, Directed, 239, 2
16, 24, Directed, 240, 4
17, 24, Directed, 241, 4
18, 24, Directed, 242, 4
19, 24, Directed, 243, 4
20, 24, Directed, 244, 4
25, 24, Directed, 245, 4
26, 24, Directed, 246, 4
4, 25, Directed, 247, 2
6, 25, Directed, 248, 2
12, 25, Directed, 249, 2
13, 25, Directed, 250, 2
17, 25, Directed, 251, 4
18, 25, Directed, 252, 4
22, 25, Directed, 253, 4
5, 26, Directed, 254, 2
6, 26, Directed, 255, 2
10, 26, Directed, 256, 2
11, 26, Directed, 257, 2
12, 26, Directed, 258, 2
14, 26, Directed, 259, 2
16, 26, Directed, 260, 4
23, 26, Directed, 261, 4
24, 26, Directed, 262, 4
25, 26, Directed, 263, 4
