Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
4, 1, Directed, 2, 1
6, 1, Directed, 3, 1
8, 1, Directed, 4, 1
9, 1, Directed, 5, 1
10, 1, Directed, 6, 1
12, 1, Directed, 7, 1
16, 1, Directed, 8, 3
20, 1, Directed, 9, 3
22, 1, Directed, 10, 3
23, 1, Directed, 11, 3
26, 1, Directed, 12, 3
8, 2, Directed, 13, 1
9, 2, Directed, 14, 1
11, 2, Directed, 15, 1
12, 2, Directed, 16, 1
20, 2, Directed, 17, 3
5, 3, Directed, 18, 1
7, 3, Directed, 19, 1
14, 3, Directed, 20, 1
15, 3, Directed, 21, 3
16, 3, Directed, 22, 3
18, 3, Directed, 23, 3
23, 3, Directed, 24, 3
24, 3, Directed, 25, 3
2, 4, Directed, 26, 1
3, 4, Directed, 27, 1
14, 4, Directed, 28, 1
18, 4, Directed, 29, 3
21, 4, Directed, 30, 3
25, 4, Directed, 31, 3
26, 4, Directed, 32, 3
4, 5, Directed, 33, 1
8, 5, Directed, 34, 1
9, 5, Directed, 35, 1
12, 5, Directed, 36, 1
22, 5, Directed, 37, 3
1, 6, Directed, 38, 1
5, 6, Directed, 39, 1
11, 6, Directed, 40, 1
18, 6, Directed, 41, 3
20, 6, Directed, 42, 3
23, 6, Directed, 43, 3
24, 6, Directed, 44, 3
3, 7, Directed, 45, 1
6, 7, Directed, 46, 1
13, 7, Directed, 47, 1
15, 7, Directed, 48, 3
16, 7, Directed, 49, 3
19, 7, Directed, 50, 3
21, 7, Directed, 51, 3
25, 7, Directed, 52, 3
3, 8, Directed, 53, 1
6, 8, Directed, 54, 1
9, 8, Directed, 55, 1
10, 8, Directed, 56, 1
11, 8, Directed, 57, 1
14, 8, Directed, 58, 1
15, 8, Directed, 59, 3
18, 8, Directed, 60, 3
24, 8, Directed, 61, 3
25, 8, Directed, 62, 3
6, 9, Directed, 63, 1
7, 9, Directed, 64, 1
12, 9, Directed, 65, 1
18, 9, Directed, 66, 3
19, 9, Directed, 67, 3
20, 9, Directed, 68, 3
21, 9, Directed, 69, 3
24, 9, Directed, 70, 3
11, 10, Directed, 71, 1
14, 10, Directed, 72, 1
16, 10, Directed, 73, 3
19, 10, Directed, 74, 3
21, 10, Directed, 75, 3
23, 10, Directed, 76, 3
24, 10, Directed, 77, 3
1, 11, Directed, 78, 1
7, 11, Directed, 79, 1
9, 11, Directed, 80, 1
12, 11, Directed, 81, 1
16, 11, Directed, 82, 3
19, 11, Directed, 83, 3
21, 11, Directed, 84, 3
23, 11, Directed, 85, 3
24, 11, Directed, 86, 3
25, 11, Directed, 87, 3
3, 12, Directed, 88, 1
8, 12, Directed, 89, 1
19, 12, Directed, 90, 3
20, 12, Directed, 91, 3
21, 12, Directed, 92, 3
1, 13, Directed, 93, 1
5, 13, Directed, 94, 1
12, 13, Directed, 95, 1
14, 13, Directed, 96, 1
16, 13, Directed, 97, 3
19, 13, Directed, 98, 3
1, 14, Directed, 99, 1
2, 14, Directed, 100, 1
3, 14, Directed, 101, 1
5, 14, Directed, 102, 1
7, 14, Directed, 103, 1
8, 14, Directed, 104, 1
11, 14, Directed, 105, 1
12, 14, Directed, 106, 1
15, 14, Directed, 107, 3
16, 14, Directed, 108, 3
19, 14, Directed, 109, 3
25, 14, Directed, 110, 3
1, 15, Directed, 111, 2
2, 15, Directed, 112, 2
7, 15, Directed, 113, 2
18, 15, Directed, 114, 4
20, 15, Directed, 115, 4
21, 15, Directed, 116, 4
23, 15, Directed, 117, 4
3, 16, Directed, 118, 2
4, 16, Directed, 119, 2
7, 16, Directed, 120, 2
9, 16, Directed, 121, 2
11, 16, Directed, 122, 2
19, 16, Directed, 123, 4
22, 16, Directed, 124, 4
23, 16, Directed, 125, 4
4, 18, Directed, 126, 2
7, 18, Directed, 127, 2
9, 18, Directed, 128, 2
10, 18, Directed, 129, 2
13, 18, Directed, 130, 2
15, 18, Directed, 131, 4
19, 18, Directed, 132, 4
20, 18, Directed, 133, 4
1, 19, Directed, 134, 2
2, 19, Directed, 135, 2
5, 19, Directed, 136, 2
6, 19, Directed, 137, 2
7, 19, Directed, 138, 2
8, 19, Directed, 139, 2
10, 19, Directed, 140, 2
13, 19, Directed, 141, 2
15, 19, Directed, 142, 4
16, 19, Directed, 143, 4
22, 19, Directed, 144, 4
4, 20, Directed, 145, 2
5, 20, Directed, 146, 2
11, 20, Directed, 147, 2
12, 20, Directed, 148, 2
15, 20, Directed, 149, 4
18, 20, Directed, 150, 4
19, 20, Directed, 151, 4
22, 20, Directed, 152, 4
23, 20, Directed, 153, 4
4, 21, Directed, 154, 2
8, 21, Directed, 155, 2
9, 21, Directed, 156, 2
10, 21, Directed, 157, 2
15, 21, Directed, 158, 4
18, 21, Directed, 159, 4
22, 21, Directed, 160, 4
23, 21, Directed, 161, 4
24, 21, Directed, 162, 4
26, 21, Directed, 163, 4
2, 22, Directed, 164, 2
5, 22, Directed, 165, 2
7, 22, Directed, 166, 2
8, 22, Directed, 167, 2
10, 22, Directed, 168, 2
13, 22, Directed, 169, 2
14, 22, Directed, 170, 2
16, 22, Directed, 171, 4
24, 22, Directed, 172, 4
25, 22, Directed, 173, 4
3, 23, Directed, 174, 2
4, 23, Directed, 175, 2
5, 23, Directed, 176, 2
6, 23, Directed, 177, 2
7, 23, Directed, 178, 2
