Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
3, 1, Directed, 2, 1
4, 1, Directed, 3, 1
6, 1, Directed, 4, 1
9, 1, Directed, 5, 1
10, 1, Directed, 6, 1
11, 1, Directed, 7, 1
13, 1, Directed, 8, 1
14, 1, Directed, 9, 1
15, 1, Directed, 10, 3
18, 1, Directed, 11, 3
25, 1, Directed, 12, 3
26, 1, Directed, 13, 3
1, 2, Directed, 14, 1
6, 2, Directed, 15, 1
8, 2, Directed, 16, 1
10, 2, Directed, 17, 1
12, 2, Directed, 18, 1
13, 2, Directed, 19, 1
20, 2, Directed, 20, 3
22, 2, Directed, 21, 3
25, 2, Directed, 22, 3
4, 3, Directed, 23, 1
7, 3, Directed, 24, 1
11, 3, Directed, 25, 1
12, 3, Directed, 26, 1
14, 3, Directed, 27, 1
19, 3, Directed, 28, 3
21, 3, Directed, 29, 3
24, 3, Directed, 30, 3
1, 4, Directed, 31, 1
3, 4, Directed, 32, 1
5, 4, Directed, 33, 1
6, 4, Directed, 34, 1
7, 4, Directed, 35, 1
12, 4, Directed, 36, 1
14, 4, Directed, 37, 1
15, 4, Directed, 38, 3
18, 4, Directed, 39, 3
19, 4, Directed, 40, 3
20, 4, Directed, 41, 3
25, 4, Directed, 42, 3
26, 4, Directed, 43, 3
1, 5, Directed, 44, 1
3, 5, Directed, 45, 1
6, 5, Directed, 46, 1
7, 5, Directed, 47, 1
9, 5, Directed, 48, 1
10, 5, Directed, 49, 1
12, 5, Directed, 50, 1
13, 5, Directed, 51, 1
16, 5, Directed, 52, 3
18, 5, Directed, 53, 3
20, 5, Directed, 54, 3
24, 5, Directed, 55, 3
26, 5, Directed, 56, 3
1, 6, Directed, 57, 1
4, 6, Directed, 58, 1
7, 6, Directed, 59, 1
12, 6, Directed, 60, 1
14, 6, Directed, 61, 1
15, 6, Directed, 62, 3
18, 6, Directed, 63, 3
20, 6, Directed, 64, 3
22, 6, Directed, 65, 3
24, 6, Directed, 66, 3
26, 6, Directed, 67, 3
1, 7, Directed, 68, 1
3, 7, Directed, 69, 1
8, 7, Directed, 70, 1
9, 7, Directed, 71, 1
11, 7, Directed, 72, 1
12, 7, Directed, 73, 1
14, 7, Directed, 74, 1
18, 7, Directed, 75, 3
20, 7, Directed, 76, 3
21, 7, Directed, 77, 3
22, 7, Directed, 78, 3
25, 7, Directed, 79, 3
6, 8, Directed, 80, 1
7, 8, Directed, 81, 1
9, 8, Directed, 82, 1
12, 8, Directed, 83, 1
20, 8, Directed, 84, 3
22, 8, Directed, 85, 3
24, 8, Directed, 86, 3
25, 8, Directed, 87, 3
26, 8, Directed, 88, 3
2, 9, Directed, 89, 1
3, 9, Directed, 90, 1
4, 9, Directed, 91, 1
6, 9, Directed, 92, 1
11, 9, Directed, 93, 1
12, 9, Directed, 94, 1
14, 9, Directed, 95, 1
15, 9, Directed, 96, 3
19, 9, Directed, 97, 3
21, 9, Directed, 98, 3
22, 9, Directed, 99, 3
24, 9, Directed, 100, 3
26, 9, Directed, 101, 3
1, 10, Directed, 102, 1
2, 10, Directed, 103, 1
6, 10, Directed, 104, 1
9, 10, Directed, 105, 1
13, 10, Directed, 106, 1
16, 10, Directed, 107, 3
18, 10, Directed, 108, 3
19, 10, Directed, 109, 3
21, 10, Directed, 110, 3
6, 11, Directed, 111, 1
9, 11, Directed, 112, 1
15, 11, Directed, 113, 3
16, 11, Directed, 114, 3
20, 11, Directed, 115, 3
21, 11, Directed, 116, 3
22, 11, Directed, 117, 3
26, 11, Directed, 118, 3
1, 12, Directed, 119, 1
2, 12, Directed, 120, 1
8, 12, Directed, 121, 1
20, 12, Directed, 122, 3
23, 12, Directed, 123, 3
24, 12, Directed, 124, 3
25, 12, Directed, 125, 3
1, 13, Directed, 126, 1
2, 13, Directed, 127, 1
14, 13, Directed, 128, 1
22, 13, Directed, 129, 3
23, 13, Directed, 130, 3
26, 13, Directed, 131, 3
1, 14, Directed, 132, 1
3, 14, Directed, 133, 1
7, 14, Directed, 134, 1
8, 14, Directed, 135, 1
9, 14, Directed, 136, 1
10, 14, Directed, 137, 1
11, 14, Directed, 138, 1
15, 14, Directed, 139, 3
18, 14, Directed, 140, 3
19, 14, Directed, 141, 3
20, 14, Directed, 142, 3
21, 14, Directed, 143, 3
24, 14, Directed, 144, 3
25, 14, Directed, 145, 3
26, 14, Directed, 146, 3
1, 15, Directed, 147, 2
2, 15, Directed, 148, 2
10, 15, Directed, 149, 2
11, 15, Directed, 150, 2
13, 15, Directed, 151, 2
1, 16, Directed, 152, 2
2, 16, Directed, 153, 2
6, 16, Directed, 154, 2
7, 16, Directed, 155, 2
8, 16, Directed, 156, 2
9, 16, Directed, 157, 2
13, 16, Directed, 158, 2
19, 16, Directed, 159, 4
21, 16, Directed, 160, 4
23, 16, Directed, 161, 4
3, 18, Directed, 162, 2
6, 18, Directed, 163, 2
7, 18, Directed, 164, 2
9, 18, Directed, 165, 2
13, 18, Directed, 166, 2
20, 18, Directed, 167, 4
24, 18, Directed, 168, 4
3, 19, Directed, 169, 2
9, 19, Directed, 170, 2
12, 19, Directed, 171, 2
16, 19, Directed, 172, 4
18, 19, Directed, 173, 4
21, 19, Directed, 174, 4
24, 19, Directed, 175, 4
1, 20, Directed, 176, 2
3, 20, Directed, 177, 2
5, 20, Directed, 178, 2
6, 20, Directed, 179, 2
8, 20, Directed, 180, 2
9, 20, Directed, 181, 2
11, 20, Directed, 182, 2
14, 20, Directed, 183, 2
22, 20, Directed, 184, 4
23, 20, Directed, 185, 4
1, 21, Directed, 186, 2
2, 21, Directed, 187, 2
3, 21, Directed, 188, 2
11, 21, Directed, 189, 2
12, 21, Directed, 190, 2
13, 21, Directed, 191, 2
20, 21, Directed, 192, 4
24, 21, Directed, 193, 4
3, 22, Directed, 194, 2
5, 22, Directed, 195, 2
7, 22, Directed, 196, 2
10, 22, Directed, 197, 2
12, 22, Directed, 198, 2
16, 22, Directed, 199, 4
20, 22, Directed, 200, 4
11, 23, Directed, 201, 2
12, 23, Directed, 202, 2
14, 23, Directed, 203, 2
15, 23, Directed, 204, 4
16, 23, Directed, 205, 4
19, 23, Directed, 206, 4
25, 23, Directed, 207, 4
26, 23, Directed, 208, 4
1, 24, Directed, 209, 2
3, 24, Directed, 210, 2
4, 24, Directed, 211, 2
5, 24, Directed, 212, 2
7, 24, Directed, 213, 2
10, 24, Directed, 214, 2
12, 24, Directed, 215, 2
13, 24, Directed, 216, 2
18, 24, Directed, 217, 4
22, 24, Directed, 218, 4
23, 24, Directed, 219, 4
25, 24, Directed, 220, 4
1, 25, Directed, 221, 2
2, 25, Directed, 222, 2
3, 25, Directed, 223, 2
4, 25, Directed, 224, 2
6, 25, Directed, 225, 2
8, 25, Directed, 226, 2
12, 25, Directed, 227, 2
13, 25, Directed, 228, 2
15, 25, Directed, 229, 4
18, 25, Directed, 230, 4
19, 25, Directed, 231, 4
26, 25, Directed, 232, 4
4, 26, Directed, 233, 2
6, 26, Directed, 234, 2
13, 26, Directed, 235, 2
16, 26, Directed, 236, 4
19, 26, Directed, 237, 4
22, 26, Directed, 238, 4
24, 26, Directed, 239, 4
