Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
3, 1, Directed, 2, 1
9, 1, Directed, 3, 1
14, 1, Directed, 4, 1
15, 1, Directed, 5, 3
16, 1, Directed, 6, 3
19, 1, Directed, 7, 3
20, 1, Directed, 8, 3
24, 1, Directed, 9, 3
25, 1, Directed, 10, 3
26, 1, Directed, 11, 3
4, 2, Directed, 12, 1
6, 2, Directed, 13, 1
9, 2, Directed, 14, 1
10, 2, Directed, 15, 1
12, 2, Directed, 16, 1
13, 2, Directed, 17, 1
15, 2, Directed, 18, 3
16, 2, Directed, 19, 3
18, 2, Directed, 20, 3
21, 2, Directed, 21, 3
23, 2, Directed, 22, 3
24, 2, Directed, 23, 3
2, 3, Directed, 24, 1
4, 3, Directed, 25, 1
7, 3, Directed, 26, 1
11, 3, Directed, 27, 1
12, 3, Directed, 28, 1
13, 3, Directed, 29, 1
14, 3, Directed, 30, 1
16, 3, Directed, 31, 3
23, 3, Directed, 32, 3
24, 3, Directed, 33, 3
26, 3, Directed, 34, 3
1, 4, Directed, 35, 1
2, 4, Directed, 36, 1
3, 4, Directed, 37, 1
9, 4, Directed, 38, 1
10, 4, Directed, 39, 1
15, 4, Directed, 40, 3
19, 4, Directed, 41, 3
23, 4, Directed, 42, 3
24, 4, Directed, 43, 3
25, 4, Directed, 44, 3
4, 5, Directed, 45, 1
7, 5, Directed, 46, 1
9, 5, Directed, 47, 1
12, 5, Directed, 48, 1
15, 5, Directed, 49, 3
16, 5, Directed, 50, 3
18, 5, Directed, 51, 3
20, 5, Directed, 52, 3
7, 6, Directed, 53, 1
10, 6, Directed, 54, 1
14, 6, Directed, 55, 1
15, 6, Directed, 56, 3
19, 6, Directed, 57, 3
20, 6, Directed, 58, 3
22, 6, Directed, 59, 3
23, 6, Directed, 60, 3
1, 7, Directed, 61, 1
8, 7, Directed, 62, 1
9, 7, Directed, 63, 1
11, 7, Directed, 64, 1
15, 7, Directed, 65, 3
19, 7, Directed, 66, 3
25, 7, Directed, 67, 3
26, 7, Directed, 68, 3
6, 8, Directed, 69, 1
12, 8, Directed, 70, 1
13, 8, Directed, 71, 1
15, 8, Directed, 72, 3
16, 8, Directed, 73, 3
19, 8, Directed, 74, 3
22, 8, Directed, 75, 3
23, 8, Directed, 76, 3
26, 8, Directed, 77, 3
1, 9, Directed, 78, 1
6, 9, Directed, 79, 1
8, 9, Directed, 80, 1
10, 9, Directed, 81, 1
11, 9, Directed, 82, 1
15, 9, Directed, 83, 3
18, 9, Directed, 84, 3
19, 9, Directed, 85, 3
21, 9, Directed, 86, 3
24, 9, Directed, 87, 3
26, 9, Directed, 88, 3
2, 10, Directed, 89, 1
8, 10, Directed, 90, 1
9, 10, Directed, 91, 1
12, 10, Directed, 92, 1
13, 10, Directed, 93, 1
14, 10, Directed, 94, 1
16, 10, Directed, 95, 3
18, 10, Directed, 96, 3
19, 10, Directed, 97, 3
23, 10, Directed, 98, 3
24, 10, Directed, 99, 3
25, 10, Directed, 100, 3
26, 10, Directed, 101, 3
1, 11, Directed, 102, 1
9, 11, Directed, 103, 1
15, 11, Directed, 104, 3
19, 11, Directed, 105, 3
20, 11, Directed, 106, 3
21, 11, Directed, 107, 3
22, 11, Directed, 108, 3
23, 11, Directed, 109, 3
8, 12, Directed, 110, 1
10, 12, Directed, 111, 1
13, 12, Directed, 112, 1
15, 12, Directed, 113, 3
19, 12, Directed, 114, 3
20, 12, Directed, 115, 3
24, 12, Directed, 116, 3
26, 12, Directed, 117, 3
3, 13, Directed, 118, 1
10, 13, Directed, 119, 1
11, 13, Directed, 120, 1
14, 13, Directed, 121, 1
15, 13, Directed, 122, 3
22, 13, Directed, 123, 3
23, 13, Directed, 124, 3
25, 13, Directed, 125, 3
1, 14, Directed, 126, 1
2, 14, Directed, 127, 1
3, 14, Directed, 128, 1
6, 14, Directed, 129, 1
11, 14, Directed, 130, 1
12, 14, Directed, 131, 1
15, 14, Directed, 132, 3
18, 14, Directed, 133, 3
19, 14, Directed, 134, 3
22, 14, Directed, 135, 3
26, 14, Directed, 136, 3
3, 15, Directed, 137, 2
4, 15, Directed, 138, 2
5, 15, Directed, 139, 2
9, 15, Directed, 140, 2
10, 15, Directed, 141, 2
11, 15, Directed, 142, 2
12, 15, Directed, 143, 2
16, 15, Directed, 144, 4
18, 15, Directed, 145, 4
19, 15, Directed, 146, 4
26, 15, Directed, 147, 4
2, 16, Directed, 148, 2
3, 16, Directed, 149, 2
5, 16, Directed, 150, 2
8, 16, Directed, 151, 2
9, 16, Directed, 152, 2
10, 16, Directed, 153, 2
12, 16, Directed, 154, 2
15, 16, Directed, 155, 4
22, 16, Directed, 156, 4
25, 16, Directed, 157, 4
3, 18, Directed, 158, 2
6, 18, Directed, 159, 2
7, 18, Directed, 160, 2
8, 18, Directed, 161, 2
10, 18, Directed, 162, 2
20, 18, Directed, 163, 4
21, 18, Directed, 164, 4
24, 18, Directed, 165, 4
1, 19, Directed, 166, 2
2, 19, Directed, 167, 2
3, 19, Directed, 168, 2
5, 19, Directed, 169, 2
8, 19, Directed, 170, 2
9, 19, Directed, 171, 2
10, 19, Directed, 172, 2
15, 19, Directed, 173, 4
20, 19, Directed, 174, 4
21, 19, Directed, 175, 4
23, 19, Directed, 176, 4
24, 19, Directed, 177, 4
25, 19, Directed, 178, 4
26, 19, Directed, 179, 4
1, 20, Directed, 180, 2
5, 20, Directed, 181, 2
7, 20, Directed, 182, 2
9, 20, Directed, 183, 2
11, 20, Directed, 184, 2
14, 20, Directed, 185, 2
21, 20, Directed, 186, 4
22, 20, Directed, 187, 4
1, 21, Directed, 188, 2
2, 21, Directed, 189, 2
5, 21, Directed, 190, 2
6, 21, Directed, 191, 2
9, 21, Directed, 192, 2
10, 21, Directed, 193, 2
11, 21, Directed, 194, 2
12, 21, Directed, 195, 2
13, 21, Directed, 196, 2
22, 21, Directed, 197, 4
23, 21, Directed, 198, 4
24, 21, Directed, 199, 4
25, 21, Directed, 200, 4
3, 22, Directed, 201, 2
6, 22, Directed, 202, 2
7, 22, Directed, 203, 2
10, 22, Directed, 204, 2
11, 22, Directed, 205, 2
12, 22, Directed, 206, 2
14, 22, Directed, 207, 2
16, 22, Directed, 208, 4
19, 22, Directed, 209, 4
20, 22, Directed, 210, 4
23, 22, Directed, 211, 4
25, 22, Directed, 212, 4
5, 23, Directed, 213, 2
8, 23, Directed, 214, 2
11, 23, Directed, 215, 2
12, 23, Directed, 216, 2
13, 23, Directed, 217, 2
16, 23, Directed, 218, 4
20, 23, Directed, 219, 4
21, 23, Directed, 220, 4
3, 24, Directed, 221, 2
5, 24, Directed, 222, 2
12, 24, Directed, 223, 2
16, 24, Directed, 224, 4
19, 24, Directed, 225, 4
22, 24, Directed, 226, 4
25, 24, Directed, 227, 4
4, 25, Directed, 228, 2
6, 25, Directed, 229, 2
8, 25, Directed, 230, 2
10, 25, Directed, 231, 2
12, 25, Directed, 232, 2
13, 25, Directed, 233, 2
18, 25, Directed, 234, 4
20, 25, Directed, 235, 4
22, 25, Directed, 236, 4
2, 26, Directed, 237, 2
3, 26, Directed, 238, 2
6, 26, Directed, 239, 2
13, 26, Directed, 240, 2
14, 26, Directed, 241, 2
15, 26, Directed, 242, 4
21, 26, Directed, 243, 4
22, 26, Directed, 244, 4
23, 26, Directed, 245, 4
24, 26, Directed, 246, 4
25, 26, Directed, 247, 4
