Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
3, 1, Directed, 2, 1
9, 1, Directed, 3, 1
10, 1, Directed, 4, 1
14, 1, Directed, 5, 1
15, 1, Directed, 6, 3
16, 1, Directed, 7, 3
19, 1, Directed, 8, 3
20, 1, Directed, 9, 3
24, 1, Directed, 10, 3
25, 1, Directed, 11, 3
26, 1, Directed, 12, 3
3, 2, Directed, 13, 1
4, 2, Directed, 14, 1
6, 2, Directed, 15, 1
9, 2, Directed, 16, 1
10, 2, Directed, 17, 1
12, 2, Directed, 18, 1
13, 2, Directed, 19, 1
15, 2, Directed, 20, 3
16, 2, Directed, 21, 3
18, 2, Directed, 22, 3
21, 2, Directed, 23, 3
23, 2, Directed, 24, 3
24, 2, Directed, 25, 3
2, 3, Directed, 26, 1
4, 3, Directed, 27, 1
7, 3, Directed, 28, 1
10, 3, Directed, 29, 1
11, 3, Directed, 30, 1
12, 3, Directed, 31, 1
14, 3, Directed, 32, 1
16, 3, Directed, 33, 3
23, 3, Directed, 34, 3
24, 3, Directed, 35, 3
25, 3, Directed, 36, 3
26, 3, Directed, 37, 3
1, 4, Directed, 38, 1
2, 4, Directed, 39, 1
3, 4, Directed, 40, 1
7, 4, Directed, 41, 1
9, 4, Directed, 42, 1
15, 4, Directed, 43, 3
19, 4, Directed, 44, 3
23, 4, Directed, 45, 3
24, 4, Directed, 46, 3
25, 4, Directed, 47, 3
4, 5, Directed, 48, 1
7, 5, Directed, 49, 1
9, 5, Directed, 50, 1
12, 5, Directed, 51, 1
16, 5, Directed, 52, 3
18, 5, Directed, 53, 3
20, 5, Directed, 54, 3
1, 6, Directed, 55, 1
3, 6, Directed, 56, 1
7, 6, Directed, 57, 1
10, 6, Directed, 58, 1
14, 6, Directed, 59, 1
15, 6, Directed, 60, 3
19, 6, Directed, 61, 3
20, 6, Directed, 62, 3
22, 6, Directed, 63, 3
23, 6, Directed, 64, 3
1, 7, Directed, 65, 1
8, 7, Directed, 66, 1
9, 7, Directed, 67, 1
11, 7, Directed, 68, 1
15, 7, Directed, 69, 3
19, 7, Directed, 70, 3
23, 7, Directed, 71, 3
25, 7, Directed, 72, 3
26, 7, Directed, 73, 3
3, 8, Directed, 74, 1
6, 8, Directed, 75, 1
12, 8, Directed, 76, 1
13, 8, Directed, 77, 1
15, 8, Directed, 78, 3
16, 8, Directed, 79, 3
19, 8, Directed, 80, 3
22, 8, Directed, 81, 3
25, 8, Directed, 82, 3
26, 8, Directed, 83, 3
1, 9, Directed, 84, 1
6, 9, Directed, 85, 1
8, 9, Directed, 86, 1
10, 9, Directed, 87, 1
11, 9, Directed, 88, 1
15, 9, Directed, 89, 3
18, 9, Directed, 90, 3
19, 9, Directed, 91, 3
21, 9, Directed, 92, 3
24, 9, Directed, 93, 3
26, 9, Directed, 94, 3
2, 10, Directed, 95, 1
8, 10, Directed, 96, 1
9, 10, Directed, 97, 1
12, 10, Directed, 98, 1
13, 10, Directed, 99, 1
16, 10, Directed, 100, 3
18, 10, Directed, 101, 3
20, 10, Directed, 102, 3
23, 10, Directed, 103, 3
24, 10, Directed, 104, 3
25, 10, Directed, 105, 3
26, 10, Directed, 106, 3
9, 11, Directed, 107, 1
15, 11, Directed, 108, 3
19, 11, Directed, 109, 3
20, 11, Directed, 110, 3
21, 11, Directed, 111, 3
22, 11, Directed, 112, 3
8, 12, Directed, 113, 1
13, 12, Directed, 114, 1
15, 12, Directed, 115, 3
16, 12, Directed, 116, 3
19, 12, Directed, 117, 3
20, 12, Directed, 118, 3
23, 12, Directed, 119, 3
24, 12, Directed, 120, 3
1, 13, Directed, 121, 1
3, 13, Directed, 122, 1
5, 13, Directed, 123, 1
7, 13, Directed, 124, 1
10, 13, Directed, 125, 1
11, 13, Directed, 126, 1
12, 13, Directed, 127, 1
14, 13, Directed, 128, 1
15, 13, Directed, 129, 3
16, 13, Directed, 130, 3
18, 13, Directed, 131, 3
22, 13, Directed, 132, 3
23, 13, Directed, 133, 3
26, 13, Directed, 134, 3
1, 14, Directed, 135, 1
2, 14, Directed, 136, 1
3, 14, Directed, 137, 1
6, 14, Directed, 138, 1
10, 14, Directed, 139, 1
11, 14, Directed, 140, 1
12, 14, Directed, 141, 1
15, 14, Directed, 142, 3
18, 14, Directed, 143, 3
19, 14, Directed, 144, 3
22, 14, Directed, 145, 3
26, 14, Directed, 146, 3
3, 15, Directed, 147, 2
4, 15, Directed, 148, 2
5, 15, Directed, 149, 2
9, 15, Directed, 150, 2
10, 15, Directed, 151, 2
11, 15, Directed, 152, 2
16, 15, Directed, 153, 4
18, 15, Directed, 154, 4
19, 15, Directed, 155, 4
26, 15, Directed, 156, 4
2, 16, Directed, 157, 2
3, 16, Directed, 158, 2
5, 16, Directed, 159, 2
8, 16, Directed, 160, 2
9, 16, Directed, 161, 2
10, 16, Directed, 162, 2
12, 16, Directed, 163, 2
15, 16, Directed, 164, 4
22, 16, Directed, 165, 4
25, 16, Directed, 166, 4
3, 18, Directed, 167, 2
6, 18, Directed, 168, 2
7, 18, Directed, 169, 2
8, 18, Directed, 170, 2
10, 18, Directed, 171, 2
20, 18, Directed, 172, 4
21, 18, Directed, 173, 4
24, 18, Directed, 174, 4
1, 19, Directed, 175, 2
2, 19, Directed, 176, 2
3, 19, Directed, 177, 2
8, 19, Directed, 178, 2
9, 19, Directed, 179, 2
10, 19, Directed, 180, 2
12, 19, Directed, 181, 2
15, 19, Directed, 182, 4
16, 19, Directed, 183, 4
20, 19, Directed, 184, 4
21, 19, Directed, 185, 4
23, 19, Directed, 186, 4
24, 19, Directed, 187, 4
25, 19, Directed, 188, 4
26, 19, Directed, 189, 4
1, 20, Directed, 190, 2
4, 20, Directed, 191, 2
5, 20, Directed, 192, 2
7, 20, Directed, 193, 2
9, 20, Directed, 194, 2
10, 20, Directed, 195, 2
11, 20, Directed, 196, 2
14, 20, Directed, 197, 2
16, 20, Directed, 198, 4
21, 20, Directed, 199, 4
22, 20, Directed, 200, 4
1, 21, Directed, 201, 2
2, 21, Directed, 202, 2
5, 21, Directed, 203, 2
6, 21, Directed, 204, 2
9, 21, Directed, 205, 2
10, 21, Directed, 206, 2
11, 21, Directed, 207, 2
12, 21, Directed, 208, 2
14, 21, Directed, 209, 2
22, 21, Directed, 210, 4
23, 21, Directed, 211, 4
24, 21, Directed, 212, 4
6, 22, Directed, 213, 2
7, 22, Directed, 214, 2
10, 22, Directed, 215, 2
11, 22, Directed, 216, 2
12, 22, Directed, 217, 2
14, 22, Directed, 218, 2
16, 22, Directed, 219, 4
20, 22, Directed, 220, 4
26, 22, Directed, 221, 4
5, 23, Directed, 222, 2
11, 23, Directed, 223, 2
13, 23, Directed, 224, 2
20, 23, Directed, 225, 4
21, 23, Directed, 226, 4
2, 24, Directed, 227, 2
3, 24, Directed, 228, 2
5, 24, Directed, 229, 2
12, 24, Directed, 230, 2
16, 24, Directed, 231, 4
19, 24, Directed, 232, 4
22, 24, Directed, 233, 4
25, 24, Directed, 234, 4
3, 25, Directed, 235, 2
6, 25, Directed, 236, 2
8, 25, Directed, 237, 2
11, 25, Directed, 238, 2
12, 25, Directed, 239, 2
13, 25, Directed, 240, 2
15, 25, Directed, 241, 4
18, 25, Directed, 242, 4
20, 25, Directed, 243, 4
22, 25, Directed, 244, 4
2, 26, Directed, 245, 2
3, 26, Directed, 246, 2
6, 26, Directed, 247, 2
13, 26, Directed, 248, 2
14, 26, Directed, 249, 2
15, 26, Directed, 250, 4
21, 26, Directed, 251, 4
22, 26, Directed, 252, 4
23, 26, Directed, 253, 4
24, 26, Directed, 254, 4
25, 26, Directed, 255, 4
