Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
6, 1, Directed, 2, 1
7, 1, Directed, 3, 1
9, 1, Directed, 4, 1
10, 1, Directed, 5, 1
13, 1, Directed, 6, 1
14, 1, Directed, 7, 1
15, 1, Directed, 8, 3
18, 1, Directed, 9, 3
19, 1, Directed, 10, 3
20, 1, Directed, 11, 3
26, 1, Directed, 12, 3
1, 2, Directed, 13, 1
3, 2, Directed, 14, 1
4, 2, Directed, 15, 1
6, 2, Directed, 16, 1
8, 2, Directed, 17, 1
10, 2, Directed, 18, 1
12, 2, Directed, 19, 1
14, 2, Directed, 20, 1
18, 2, Directed, 21, 3
20, 2, Directed, 22, 3
22, 2, Directed, 23, 3
25, 2, Directed, 24, 3
26, 2, Directed, 25, 3
4, 3, Directed, 26, 1
7, 3, Directed, 27, 1
11, 3, Directed, 28, 1
12, 3, Directed, 29, 1
23, 3, Directed, 30, 3
1, 4, Directed, 31, 1
3, 4, Directed, 32, 1
6, 4, Directed, 33, 1
7, 4, Directed, 34, 1
8, 4, Directed, 35, 1
12, 4, Directed, 36, 1
13, 4, Directed, 37, 1
14, 4, Directed, 38, 1
18, 4, Directed, 39, 3
19, 4, Directed, 40, 3
20, 4, Directed, 41, 3
25, 4, Directed, 42, 3
1, 5, Directed, 43, 1
8, 5, Directed, 44, 1
10, 5, Directed, 45, 1
12, 5, Directed, 46, 1
18, 5, Directed, 47, 3
20, 5, Directed, 48, 3
25, 5, Directed, 49, 3
1, 6, Directed, 50, 1
4, 6, Directed, 51, 1
7, 6, Directed, 52, 1
14, 6, Directed, 53, 1
15, 6, Directed, 54, 3
18, 6, Directed, 55, 3
20, 6, Directed, 56, 3
22, 6, Directed, 57, 3
23, 6, Directed, 58, 3
26, 6, Directed, 59, 3
1, 7, Directed, 60, 1
3, 7, Directed, 61, 1
6, 7, Directed, 62, 1
9, 7, Directed, 63, 1
11, 7, Directed, 64, 1
14, 7, Directed, 65, 1
22, 7, Directed, 66, 3
23, 7, Directed, 67, 3
25, 7, Directed, 68, 3
1, 8, Directed, 69, 1
3, 8, Directed, 70, 1
6, 8, Directed, 71, 1
9, 8, Directed, 72, 1
18, 8, Directed, 73, 3
22, 8, Directed, 74, 3
26, 8, Directed, 75, 3
3, 9, Directed, 76, 1
5, 9, Directed, 77, 1
6, 9, Directed, 78, 1
7, 9, Directed, 79, 1
8, 9, Directed, 80, 1
11, 9, Directed, 81, 1
12, 9, Directed, 82, 1
14, 9, Directed, 83, 1
15, 9, Directed, 84, 3
18, 9, Directed, 85, 3
19, 9, Directed, 86, 3
22, 9, Directed, 87, 3
24, 9, Directed, 88, 3
26, 9, Directed, 89, 3
1, 10, Directed, 90, 1
3, 10, Directed, 91, 1
5, 10, Directed, 92, 1
6, 10, Directed, 93, 1
9, 10, Directed, 94, 1
16, 10, Directed, 95, 3
18, 10, Directed, 96, 3
19, 10, Directed, 97, 3
21, 10, Directed, 98, 3
25, 10, Directed, 99, 3
7, 11, Directed, 100, 1
9, 11, Directed, 101, 1
14, 11, Directed, 102, 1
16, 11, Directed, 103, 3
18, 11, Directed, 104, 3
20, 11, Directed, 105, 3
21, 11, Directed, 106, 3
22, 11, Directed, 107, 3
23, 11, Directed, 108, 3
1, 12, Directed, 109, 1
2, 12, Directed, 110, 1
7, 12, Directed, 111, 1
9, 12, Directed, 112, 1
14, 12, Directed, 113, 1
15, 12, Directed, 114, 3
20, 12, Directed, 115, 3
23, 12, Directed, 116, 3
24, 12, Directed, 117, 3
25, 12, Directed, 118, 3
3, 13, Directed, 119, 1
4, 13, Directed, 120, 1
5, 13, Directed, 121, 1
7, 13, Directed, 122, 1
8, 13, Directed, 123, 1
11, 13, Directed, 124, 1
12, 13, Directed, 125, 1
14, 13, Directed, 126, 1
15, 13, Directed, 127, 3
18, 13, Directed, 128, 3
21, 13, Directed, 129, 3
23, 13, Directed, 130, 3
24, 13, Directed, 131, 3
25, 13, Directed, 132, 3
1, 14, Directed, 133, 1
3, 14, Directed, 134, 1
6, 14, Directed, 135, 1
7, 14, Directed, 136, 1
8, 14, Directed, 137, 1
10, 14, Directed, 138, 1
11, 14, Directed, 139, 1
13, 14, Directed, 140, 1
15, 14, Directed, 141, 3
18, 14, Directed, 142, 3
19, 14, Directed, 143, 3
25, 14, Directed, 144, 3
1, 15, Directed, 145, 2
5, 15, Directed, 146, 2
10, 15, Directed, 147, 2
11, 15, Directed, 148, 2
12, 15, Directed, 149, 2
18, 15, Directed, 150, 4
21, 15, Directed, 151, 4
24, 15, Directed, 152, 4
1, 16, Directed, 153, 2
3, 16, Directed, 154, 2
4, 16, Directed, 155, 2
7, 16, Directed, 156, 2
9, 16, Directed, 157, 2
18, 16, Directed, 158, 4
19, 16, Directed, 159, 4
23, 16, Directed, 160, 4
1, 18, Directed, 161, 2
3, 18, Directed, 162, 2
4, 18, Directed, 163, 2
5, 18, Directed, 164, 2
6, 18, Directed, 165, 2
8, 18, Directed, 166, 2
9, 18, Directed, 167, 2
10, 18, Directed, 168, 2
12, 18, Directed, 169, 2
13, 18, Directed, 170, 2
16, 18, Directed, 171, 4
1, 19, Directed, 172, 2
6, 19, Directed, 173, 2
8, 19, Directed, 174, 2
13, 19, Directed, 175, 2
16, 19, Directed, 176, 4
23, 19, Directed, 177, 4
24, 19, Directed, 178, 4
1, 20, Directed, 179, 2
4, 20, Directed, 180, 2
5, 20, Directed, 181, 2
6, 20, Directed, 182, 2
8, 20, Directed, 183, 2
9, 20, Directed, 184, 2
10, 20, Directed, 185, 2
11, 20, Directed, 186, 2
13, 20, Directed, 187, 2
15, 20, Directed, 188, 4
22, 20, Directed, 189, 4
23, 20, Directed, 190, 4
1, 21, Directed, 191, 2
2, 21, Directed, 192, 2
5, 21, Directed, 193, 2
11, 21, Directed, 194, 2
12, 21, Directed, 195, 2
20, 21, Directed, 196, 4
24, 21, Directed, 197, 4
7, 22, Directed, 198, 2
10, 22, Directed, 199, 2
16, 22, Directed, 200, 4
18, 22, Directed, 201, 4
20, 22, Directed, 202, 4
1, 23, Directed, 203, 2
11, 23, Directed, 204, 2
13, 23, Directed, 205, 2
14, 23, Directed, 206, 2
15, 23, Directed, 207, 4
16, 23, Directed, 208, 4
22, 23, Directed, 209, 4
25, 23, Directed, 210, 4
26, 23, Directed, 211, 4
4, 24, Directed, 212, 2
7, 24, Directed, 213, 2
8, 24, Directed, 214, 2
10, 24, Directed, 215, 2
13, 24, Directed, 216, 2
14, 24, Directed, 217, 2
15, 24, Directed, 218, 4
18, 24, Directed, 219, 4
19, 24, Directed, 220, 4
25, 24, Directed, 221, 4
6, 25, Directed, 222, 2
8, 25, Directed, 223, 2
9, 25, Directed, 224, 2
12, 25, Directed, 225, 2
13, 25, Directed, 226, 2
15, 25, Directed, 227, 4
18, 25, Directed, 228, 4
19, 25, Directed, 229, 4
23, 25, Directed, 230, 4
4, 26, Directed, 231, 2
6, 26, Directed, 232, 2
8, 26, Directed, 233, 2
10, 26, Directed, 234, 2
12, 26, Directed, 235, 2
13, 26, Directed, 236, 2
16, 26, Directed, 237, 4
19, 26, Directed, 238, 4
20, 26, Directed, 239, 4
22, 26, Directed, 240, 4
24, 26, Directed, 241, 4
