Source, Target, Type, Id, Weight
2, 1, Directed, 1, 1
4, 1, Directed, 2, 1
6, 1, Directed, 3, 1
10, 1, Directed, 4, 1
11, 1, Directed, 5, 1
12, 1, Directed, 6, 1
13, 1, Directed, 7, 1
19, 1, Directed, 8, 3
23, 1, Directed, 9, 3
24, 1, Directed, 10, 3
25, 1, Directed, 11, 3
26, 1, Directed, 12, 3
3, 2, Directed, 13, 1
5, 2, Directed, 14, 1
6, 2, Directed, 15, 1
12, 2, Directed, 16, 1
13, 2, Directed, 17, 1
15, 2, Directed, 18, 3
16, 2, Directed, 19, 3
23, 2, Directed, 20, 3
26, 2, Directed, 21, 3
6, 3, Directed, 22, 1
9, 3, Directed, 23, 1
11, 3, Directed, 24, 1
12, 3, Directed, 25, 1
14, 3, Directed, 26, 1
16, 3, Directed, 27, 3
17, 3, Directed, 28, 3
19, 3, Directed, 29, 3
20, 3, Directed, 30, 3
24, 3, Directed, 31, 3
26, 3, Directed, 32, 3
3, 4, Directed, 33, 1
11, 4, Directed, 34, 1
12, 4, Directed, 35, 1
18, 4, Directed, 36, 3
19, 4, Directed, 37, 3
22, 4, Directed, 38, 3
26, 4, Directed, 39, 3
1, 5, Directed, 40, 1
3, 5, Directed, 41, 1
7, 5, Directed, 42, 1
8, 5, Directed, 43, 1
9, 5, Directed, 44, 1
14, 5, Directed, 45, 1
16, 5, Directed, 46, 3
18, 5, Directed, 47, 3
21, 5, Directed, 48, 3
22, 5, Directed, 49, 3
23, 5, Directed, 50, 3
24, 5, Directed, 51, 3
26, 5, Directed, 52, 3
4, 6, Directed, 53, 1
7, 6, Directed, 54, 1
15, 6, Directed, 55, 3
18, 6, Directed, 56, 3
22, 6, Directed, 57, 3
24, 6, Directed, 58, 3
25, 6, Directed, 59, 3
26, 6, Directed, 60, 3
9, 7, Directed, 61, 1
10, 7, Directed, 62, 1
11, 7, Directed, 63, 1
13, 7, Directed, 64, 1
14, 7, Directed, 65, 1
15, 7, Directed, 66, 3
17, 7, Directed, 67, 3
24, 7, Directed, 68, 3
25, 7, Directed, 69, 3
26, 7, Directed, 70, 3
3, 8, Directed, 71, 1
5, 8, Directed, 72, 1
10, 8, Directed, 73, 1
16, 8, Directed, 74, 3
17, 8, Directed, 75, 3
21, 8, Directed, 76, 3
22, 8, Directed, 77, 3
24, 8, Directed, 78, 3
6, 9, Directed, 79, 1
12, 9, Directed, 80, 1
13, 9, Directed, 81, 1
14, 9, Directed, 82, 1
16, 9, Directed, 83, 3
20, 9, Directed, 84, 3
22, 9, Directed, 85, 3
24, 9, Directed, 86, 3
2, 10, Directed, 87, 1
3, 10, Directed, 88, 1
13, 10, Directed, 89, 1
14, 10, Directed, 90, 1
16, 10, Directed, 91, 3
22, 10, Directed, 92, 3
25, 10, Directed, 93, 3
1, 11, Directed, 94, 1
2, 11, Directed, 95, 1
3, 11, Directed, 96, 1
6, 11, Directed, 97, 1
8, 11, Directed, 98, 1
13, 11, Directed, 99, 1
19, 11, Directed, 100, 3
23, 11, Directed, 101, 3
24, 11, Directed, 102, 3
25, 11, Directed, 103, 3
26, 11, Directed, 104, 3
1, 12, Directed, 105, 1
2, 12, Directed, 106, 1
7, 12, Directed, 107, 1
9, 12, Directed, 108, 1
10, 12, Directed, 109, 1
11, 12, Directed, 110, 1
21, 12, Directed, 111, 3
22, 12, Directed, 112, 3
23, 12, Directed, 113, 3
24, 12, Directed, 114, 3
26, 12, Directed, 115, 3
1, 13, Directed, 116, 1
4, 13, Directed, 117, 1
7, 13, Directed, 118, 1
8, 13, Directed, 119, 1
11, 13, Directed, 120, 1
12, 13, Directed, 121, 1
15, 13, Directed, 122, 3
16, 13, Directed, 123, 3
18, 13, Directed, 124, 3
21, 13, Directed, 125, 3
24, 13, Directed, 126, 3
26, 13, Directed, 127, 3
8, 14, Directed, 128, 1
11, 14, Directed, 129, 1
16, 14, Directed, 130, 3
20, 14, Directed, 131, 3
21, 14, Directed, 132, 3
24, 14, Directed, 133, 3
26, 14, Directed, 134, 3
3, 15, Directed, 135, 2
4, 15, Directed, 136, 2
5, 15, Directed, 137, 2
6, 15, Directed, 138, 2
9, 15, Directed, 139, 2
10, 15, Directed, 140, 2
12, 15, Directed, 141, 2
18, 15, Directed, 142, 4
20, 15, Directed, 143, 4
24, 15, Directed, 144, 4
25, 15, Directed, 145, 4
26, 15, Directed, 146, 4
3, 16, Directed, 147, 2
8, 16, Directed, 148, 2
9, 16, Directed, 149, 2
11, 16, Directed, 150, 2
17, 16, Directed, 151, 4
19, 16, Directed, 152, 4
1, 17, Directed, 153, 2
3, 17, Directed, 154, 2
6, 17, Directed, 155, 2
7, 17, Directed, 156, 2
9, 17, Directed, 157, 2
13, 17, Directed, 158, 2
14, 17, Directed, 159, 2
16, 17, Directed, 160, 4
20, 17, Directed, 161, 4
23, 17, Directed, 162, 4
24, 17, Directed, 163, 4
26, 17, Directed, 164, 4
4, 18, Directed, 165, 2
7, 18, Directed, 166, 2
8, 18, Directed, 167, 2
9, 18, Directed, 168, 2
13, 18, Directed, 169, 2
14, 18, Directed, 170, 2
17, 18, Directed, 171, 4
19, 18, Directed, 172, 4
20, 18, Directed, 173, 4
21, 18, Directed, 174, 4
24, 18, Directed, 175, 4
2, 19, Directed, 176, 2
3, 19, Directed, 177, 2
16, 19, Directed, 178, 4
